Date,nifty500,nifty50,nifty100,nifty_midcap
2020-01-20,10025.6875,12224.5498046875,12343.2001953125,17972.75
2020-01-21,9987.537109375,12169.849609375,12287.25,17952.05078125
2020-01-22,9946.9873046875,12106.900390625,12230.849609375,17931.0
2020-01-23,10021.3876953125,12180.349609375,12312.900390625,18190.0
2020-01-24,10083.6865234375,12248.25,12386.9501953125,18357.19921875
2020-01-27,9999.5869140625,12119.0,12262.650390625,18291.349609375
2020-01-28,9956.9375,12055.7998046875,12203.2001953125,18232.400390625
2020-01-29,10009.287109375,12129.5,12276.9501953125,18273.099609375
2020-01-30,9919.1875,12035.7998046875,12165.400390625,18128.400390625
2020-01-31,9861.4375,11962.099609375,12086.900390625,18010.19921875
2020-02-03,9650.537109375,11707.900390625,11820.2998046875,17708.349609375
2020-02-04,9853.037109375,11979.650390625,12091.0,17910.099609375
2020-02-05,9951.3369140625,12089.150390625,12212.0,18115.69921875
2020-02-06,10004.1875,12137.9501953125,12273.7001953125,18246.19921875
2020-02-07,10000.7373046875,12098.349609375,12249.25,18367.5
2020-02-10,9945.6376953125,12031.5,12185.349609375,18191.19921875
2020-02-11,9987.037109375,12107.900390625,12246.2001953125,18206.19921875
2020-02-12,10037.0869140625,12201.2001953125,12327.7001953125,18169.349609375
2020-02-13,10017.7373046875,12174.650390625,12301.75,18125.0
2020-02-14,9961.037109375,12113.4501953125,12230.4501953125,17978.80078125
2020-02-17,9890.9873046875,12045.7998046875,12152.0,17824.900390625
2020-02-18,9845.537109375,11992.5,12098.900390625,17725.599609375
2020-02-19,9970.4873046875,12125.900390625,12248.2001953125,17990.099609375
2020-02-20,9958.6376953125,12080.849609375,12211.2998046875,18109.849609375
2020-02-24,9758.1875,11829.400390625,11957.0,17764.099609375
2020-02-25,9724.6875,11797.900390625,11917.2998046875,17699.900390625
2020-02-26,9622.6875,11678.5,11790.099609375,17512.44921875
2020-02-27,9579.3369140625,11633.2998046875,11746.849609375,17369.5
2020-02-28,9236.0380859375,11201.75,11316.2998046875,16786.349609375
2020-03-02,9178.7880859375,11132.75,11251.5498046875,16671.75
2020-03-03,9324.287109375,11303.2998046875,11430.849609375,17004.349609375
2020-03-04,9258.23828125,11251.0,11372.849609375,16746.44921875
2020-03-05,9280.138671875,11269.0,11397.900390625,16769.900390625
2020-03-06,9059.9384765625,10989.4501953125,11119.650390625,16375.150390625
2020-03-09,8631.337890625,10451.4501953125,10583.0498046875,15633.4501953125
2020-03-11,8618.0380859375,10458.400390625,10578.0,15494.849609375
2020-03-12,7901.33984375,9590.150390625,9693.9501953125,14243.0498046875
2020-03-13,8162.9892578125,9955.2001953125,10050.25,14608.099609375
2020-03-16,7591.89013671875,9197.400390625,9316.9501953125,13695.2998046875
2020-03-17,7417.64013671875,8967.0498046875,9105.400390625,13349.650390625
2020-03-18,7010.54052734375,8468.7998046875,8607.9501953125,12595.099609375
2020-03-19,6807.19140625,8263.4501953125,8388.7001953125,12064.5498046875
2020-03-20,7160.0908203125,8745.4501953125,8852.0498046875,12661.25
2020-03-23,6242.99169921875,7610.25,7719.10009765625,10990.7998046875
2020-03-24,6365.44189453125,7801.0498046875,7897.39990234375,11110.400390625
2020-03-25,6723.9912109375,8317.849609375,8388.2001953125,11481.599609375
2020-03-26,6993.8408203125,8641.4501953125,8732.099609375,11838.5498046875
2020-03-27,7003.29052734375,8660.25,8747.0498046875,11763.349609375
2020-03-30,6749.19140625,8281.099609375,8405.2998046875,11446.150390625
2020-03-31,6996.74072265625,8597.75,8731.150390625,11703.75
2020-04-01,6761.94140625,8253.7998046875,8404.150390625,11470.9501953125
2020-04-03,6638.44140625,8083.7998046875,8240.2001953125,11316.75
2020-04-07,7148.99072265625,8792.2001953125,8934.599609375,11929.5498046875
2020-04-08,7161.44091796875,8748.75,8921.2998046875,12143.5498046875
2020-04-09,7441.64013671875,9111.900390625,9282.849609375,12553.5
2020-04-13,7360.34033203125,8993.849609375,9177.7001953125,12375.7001953125
2020-04-15,7344.34033203125,8925.2998046875,9128.25,12533.5
2020-04-16,7412.2900390625,8992.7998046875,9197.099609375,12760.349609375
2020-04-17,7614.39013671875,9266.75,9453.5,13046.7998046875
2020-04-20,7614.59033203125,9261.849609375,9442.599609375,13113.650390625
2020-04-21,7395.84033203125,8981.4501953125,9175.650390625,12708.7001953125
2020-04-22,7533.7900390625,9187.2998046875,9372.2998046875,12803.599609375
2020-04-23,7625.2900390625,9313.900390625,9486.7001953125,12964.650390625
2020-04-24,7493.4404296875,9154.400390625,9323.7001953125,12695.7001953125
2020-04-27,7603.9404296875,9282.2998046875,9462.150390625,12893.7001953125
2020-04-28,7672.43994140625,9380.900390625,9545.0498046875,13061.0
2020-04-29,7797.18994140625,9553.349609375,9710.7001953125,13227.5498046875
2020-04-30,8012.88916015625,9859.900390625,10006.900390625,13502.0
2020-05-04,7596.89013671875,9293.5,9454.0498046875,12908.400390625
2020-05-05,7523.0400390625,9205.599609375,9358.900390625,12817.400390625
2020-05-06,7575.490234375,9270.900390625,9428.5498046875,12899.650390625
2020-05-07,7520.84033203125,9199.0498046875,9351.4501953125,12831.0
2020-05-08,7551.990234375,9251.5,9408.650390625,12788.9501953125
2020-05-11,7556.39013671875,9239.2001953125,9411.7001953125,12863.400390625
2020-05-12,7520.89013671875,9196.5498046875,9372.25,12771.2998046875
2020-05-13,7666.98974609375,9383.5498046875,9552.650390625,13064.0
2020-05-14,7514.5400390625,9142.75,9333.099609375,13018.2001953125
2020-05-15,7504.0400390625,9136.849609375,9320.599609375,12992.0498046875
2020-05-18,7245.24072265625,8823.25,9004.400390625,12409.349609375
2020-05-19,7284.490234375,8879.099609375,9060.150390625,12471.150390625
2020-05-20,7426.84033203125,9066.5498046875,9249.150390625,12664.2001953125
2020-05-21,7470.59033203125,9106.25,9299.7998046875,12762.650390625
2020-05-22,7415.990234375,9039.25,9226.7998046875,12668.0498046875
2020-05-26,7424.490234375,9029.0498046875,9219.599609375,12835.650390625
2020-05-27,7595.5400390625,9314.9501953125,9471.599609375,12911.25
2020-05-28,7732.23974609375,9490.099609375,9648.2001953125,13129.9501953125
2020-05-29,7822.3896484375,9580.2998046875,9759.4501953125,13273.0
2020-06-01,8020.08935546875,9826.150390625,9996.400390625,13684.650390625
2020-06-02,8137.439453125,9979.099609375,10139.75,13870.400390625
2020-06-03,8202.9892578125,10061.5498046875,10220.25,13924.2998046875
2020-06-04,8185.88916015625,10029.099609375,10198.0,13912.7998046875
2020-06-05,8299.3388671875,10142.150390625,10324.150390625,14158.0498046875
2020-06-08,8323.939453125,10167.4501953125,10346.7001953125,14222.650390625
2020-06-09,8238.0888671875,10046.650390625,10231.25,14168.650390625
2020-06-10,8293.3388671875,10116.150390625,10291.7001953125,14342.0
2020-06-11,8136.9892578125,9902.0,10082.099609375,14157.7998046875
2020-06-12,8196.3896484375,9972.900390625,10158.2998046875,14339.349609375
2020-06-15,8086.439453125,9813.7001953125,10005.7998046875,14168.5498046875
2020-06-16,8152.2890625,9914.0,10097.349609375,14230.599609375
2020-06-17,8140.439453125,9881.150390625,10069.75,14246.7998046875
2020-06-18,8283.6396484375,10091.650390625,10258.150390625,14427.5498046875
2020-06-19,8403.3896484375,10244.400390625,10407.75,14565.849609375
2020-06-22,8486.439453125,10311.2001953125,10494.349609375,14797.349609375
2020-06-23,8621.087890625,10471.0,10660.7998046875,15022.4501953125
2020-06-24,8496.2392578125,10305.2998046875,10499.900390625,14809.9501953125
2020-06-25,8499.8896484375,10288.900390625,10486.5498046875,14941.400390625
2020-06-26,8558.9892578125,10383.0,10570.9501953125,14975.25
2020-06-29,8488.0390625,10312.400390625,10496.849609375,14735.2001953125
2020-06-30,8474.7890625,10302.099609375,10486.900390625,14704.0
2020-07-01,8554.7392578125,10430.0498046875,10598.900390625,14777.7001953125
2020-07-02,8647.837890625,10551.7001953125,10716.099609375,14944.75
2020-07-03,8696.23828125,10607.349609375,10776.2998046875,15042.650390625
2020-07-06,8815.6884765625,10763.650390625,10919.25,15297.150390625
2020-07-07,8850.2880859375,10799.650390625,10958.0,15364.099609375
2020-07-08,8784.98828125,10705.75,10870.9501953125,15304.4501953125
2020-07-09,8851.48828125,10813.4501953125,10962.7001953125,15362.4501953125
2020-07-10,8813.9384765625,10768.0498046875,10919.7001953125,15253.599609375
2020-07-13,8834.1884765625,10802.7001953125,10953.75,15217.150390625
2020-07-14,8693.337890625,10607.349609375,10768.599609375,15052.349609375
2020-07-15,8689.837890625,10618.2001953125,10769.599609375,14951.9501953125
2020-07-16,8766.587890625,10739.9501953125,10879.900390625,15033.75
2020-07-17,8895.2880859375,10901.7001953125,11045.849609375,15242.2998046875
2020-07-20,8985.087890625,11022.2001953125,11159.4501953125,15388.5498046875
2020-07-21,9070.587890625,11162.25,11283.900390625,15402.349609375
2020-07-22,9046.587890625,11132.599609375,11249.4501953125,15423.25
2020-07-23,9114.0380859375,11215.4501953125,11334.2998046875,15571.599609375
2020-07-24,9085.9384765625,11194.150390625,11297.75,15528.5498046875
2020-07-27,9024.888671875,11131.7998046875,11231.2998046875,15323.7998046875
2020-07-28,9141.73828125,11300.5498046875,11388.400390625,15460.099609375
2020-07-29,9096.087890625,11202.849609375,11310.849609375,15535.0498046875
2020-07-30,9031.6884765625,11102.150390625,11231.2998046875,15405.7001953125
2020-07-31,9035.73828125,11073.4501953125,11222.9501953125,15471.2998046875
2020-08-03,8932.0380859375,10891.599609375,11056.0,15468.7001953125
2020-08-04,9074.9384765625,11095.25,11244.099609375,15640.400390625
2020-08-05,9088.73828125,11101.650390625,11248.400390625,15725.7001953125
2020-08-06,9169.087890625,11200.150390625,11345.4501953125,15905.150390625
2020-08-07,9198.638671875,11214.0498046875,11361.400390625,16103.349609375
2020-08-10,9268.5380859375,11270.150390625,11433.0,16312.7001953125
2020-08-11,9290.98828125,11322.5,11471.25,16256.7001953125
2020-08-12,9284.7880859375,11308.400390625,11458.25,16268.849609375
2020-08-13,9307.837890625,11300.4501953125,11458.900390625,16524.80078125
2020-08-14,9214.388671875,11178.400390625,11337.5498046875,16383.25
2020-08-17,9267.888671875,11247.099609375,11402.849609375,16455.44921875
2020-08-18,9382.037109375,11385.349609375,11541.9501953125,16660.05078125
2020-08-19,9412.537109375,11408.400390625,11564.5,16763.80078125
2020-08-20,9368.7373046875,11312.2001953125,11479.0,16899.94921875
2020-08-21,9423.537109375,11371.599609375,11535.7998046875,16982.19921875
2020-08-24,9498.3369140625,11466.4501953125,11619.150390625,17101.44921875
2020-08-25,9509.2373046875,11472.25,11625.599609375,17159.650390625
2020-08-26,9567.1376953125,11549.599609375,11694.349609375,17249.44921875
2020-08-27,9580.6875,11559.25,11709.4501953125,17269.94921875
2020-08-28,9641.037109375,11647.599609375,11791.5,17369.05078125
2020-08-31,9372.037109375,11387.5,11496.0498046875,16682.650390625
2020-09-01,9442.2373046875,11470.25,11586.599609375,16819.400390625
2020-09-02,9518.3876953125,11535.0,11660.599609375,17069.69921875
2020-09-03,9534.6376953125,11527.4501953125,11663.349609375,17214.150390625
2020-09-04,9377.9375,11333.849609375,11464.9501953125,16926.19921875
2020-09-07,9379.0869140625,11355.0498046875,11478.400390625,16780.25
2020-09-08,9329.8369140625,11317.349609375,11434.900390625,16539.900390625
2020-09-09,9290.1884765625,11278.0,11397.9501953125,16450.150390625
2020-09-10,9420.2373046875,11449.25,11562.650390625,16653.05078125
2020-09-11,9446.3876953125,11464.4501953125,11589.650390625,16765.80078125
2020-09-14,9493.287109375,11440.0498046875,11566.4501953125,17206.5
2020-09-15,9573.3369140625,11521.7998046875,11652.849609375,17393.349609375
2020-09-16,9632.4873046875,11604.5498046875,11732.7001953125,17452.900390625
2020-09-17,9566.7373046875,11516.099609375,11646.150390625,17410.94921875
2020-09-18,9559.4873046875,11504.9501953125,11640.2001953125,17399.44921875
2020-09-21,9312.9873046875,11250.5498046875,11367.25,16765.19921875
2020-09-22,9213.888671875,11153.650390625,11264.5498046875,16507.75
2020-09-23,9194.337890625,11131.849609375,11241.599609375,16453.44921875
2020-09-24,8944.73828125,10805.5498046875,10922.25,16039.7998046875
2020-09-25,9156.087890625,11050.25,11176.2998046875,16504.0
2020-09-28,9330.2373046875,11227.5498046875,11365.25,16998.25
2020-09-29,9319.6875,11222.400390625,11353.650390625,16973.599609375
2020-09-30,9341.7373046875,11247.5498046875,11385.2001953125,16983.05078125
2020-10-01,9461.6875,11416.9501953125,11545.900390625,17125.0
2020-10-05,9516.287109375,11503.349609375,11625.599609375,17107.94921875
2020-10-06,9622.3369140625,11662.400390625,11770.75,17216.25
2020-10-07,9654.4873046875,11738.849609375,11833.900390625,17128.400390625
2020-10-08,9711.787109375,11834.599609375,11925.400390625,17146.349609375
2020-10-09,9750.1376953125,11914.2001953125,11990.7001953125,17093.25
2020-10-12,9745.3369140625,11930.9501953125,11999.0498046875,16994.650390625
2020-10-13,9736.4375,11934.5,11995.7001953125,16913.150390625
2020-10-14,9763.3876953125,11971.0498046875,12039.0498046875,16886.25
2020-10-15,9550.037109375,11680.349609375,11758.2001953125,16599.599609375
2020-10-16,9626.2373046875,11762.4501953125,11843.349609375,16787.0
2020-10-19,9709.287109375,11873.0498046875,11952.900390625,16915.849609375
2020-10-20,9732.9873046875,11896.7998046875,11976.849609375,17023.25
2020-10-21,9756.5869140625,11937.650390625,12009.0,17065.44921875
2020-10-22,9745.037109375,11896.4501953125,11971.7998046875,17171.30078125
2020-10-23,9780.3369140625,11930.349609375,12006.099609375,17306.19921875
2020-10-26,9647.6376953125,11767.75,11842.7001953125,17009.849609375
2020-10-27,9748.287109375,11889.400390625,11971.900390625,17217.25
2020-10-28,9632.3369140625,11729.599609375,11819.0498046875,17047.599609375
2020-10-29,9593.3876953125,11670.7998046875,11774.400390625,16974.05078125
2020-10-30,9581.6376953125,11642.400390625,11748.9501953125,17066.5
2020-11-02,9595.9375,11669.150390625,11777.849609375,17135.19921875
2020-11-03,9696.287109375,11813.5,11913.349609375,17254.900390625
2020-11-04,9764.5869140625,11908.5,12007.099609375,17367.05078125
2020-11-05,9935.3369140625,12120.2998046875,12217.900390625,17676.900390625
2020-11-06,10033.4873046875,12263.5498046875,12349.150390625,17802.75
2020-11-09,10176.3359375,12461.0498046875,12545.4501953125,17957.400390625
2020-11-10,10268.986328125,12631.099609375,12683.349609375,18007.94921875
2020-11-11,10356.486328125,12749.150390625,12805.599609375,18075.0
2020-11-12,10342.6865234375,12690.7998046875,12764.0498046875,18182.900390625
2020-11-13,10387.1865234375,12719.9501953125,12804.25,18353.400390625
2020-11-17,10523.986328125,12874.2001953125,12960.900390625,18652.30078125
2020-11-18,10588.3359375,12938.25,13022.75,18924.150390625
2020-11-19,10477.486328125,12771.7001953125,12864.849609375,18802.30078125
2020-11-20,10560.5361328125,12859.0498046875,12962.4501953125,18962.55078125
2020-11-23,10635.9365234375,12926.4501953125,13036.650390625,19211.400390625
2020-11-24,10733.5859375,13055.150390625,13158.2998046875,19352.25
2020-11-25,10574.9365234375,12858.400390625,12959.7998046875,19032.599609375
2020-11-26,10674.0361328125,12987.0,13087.75,19196.44921875
2020-11-27,10719.0361328125,12968.9501953125,13080.2998046875,19715.099609375
2020-12-01,10835.1357421875,13109.0498046875,13225.7001953125,19903.900390625
2020-12-02,10858.1357421875,13113.75,13244.349609375,20001.69921875
2020-12-03,10893.5849609375,13133.900390625,13280.5,20127.25
2020-12-04,10978.8349609375,13258.5498046875,13396.5,20197.30078125
2020-12-07,11070.2353515625,13355.75,13497.849609375,20428.44921875
2020-12-08,11088.6357421875,13392.9501953125,13529.849609375,20439.19921875
2020-12-09,11181.185546875,13529.099609375,13649.599609375,20563.44921875
2020-12-10,11141.3349609375,13478.2998046875,13612.349609375,20392.69921875
2020-12-11,11171.3857421875,13513.849609375,13647.900390625,20437.19921875
2020-12-14,11215.2353515625,13558.150390625,13693.2001953125,20571.25
2020-12-15,11223.8857421875,13567.849609375,13697.7001953125,20668.05078125
2020-12-16,11320.0849609375,13682.7001953125,13808.0498046875,20906.44921875
2020-12-17,11346.3349609375,13740.7001953125,13852.5498046875,20849.400390625
2020-12-18,11354.9853515625,13760.5498046875,13872.7998046875,20797.44921875
2020-12-21,10964.2353515625,13328.400390625,13431.2998046875,19797.349609375
2020-12-22,11075.7353515625,13466.2998046875,13577.349609375,19964.900390625
2020-12-23,11225.53515625,13601.099609375,13725.5498046875,20439.94921875
2020-12-24,11325.2353515625,13749.25,13862.099609375,20475.75
2020-12-28,11434.685546875,13873.2001953125,13986.7001953125,20718.599609375
2020-12-29,11466.9853515625,13932.599609375,14037.650390625,20695.69921875
2020-12-30,11509.6357421875,13981.9501953125,14088.4501953125,20741.69921875
2020-12-31,11518.28515625,13981.75,14090.75,20842.5
2021-01-01,,14018.5,,
2021-01-04,11691.7841796875,14132.900390625,14267.0498046875,21388.5
2021-01-05,11766.984375,14199.5,14355.900390625,21533.94921875
2021-01-06,11737.884765625,14146.25,14305.650390625,21651.55078125
2021-01-07,11766.083984375,14137.349609375,14305.5,21964.55078125
2021-01-08,11925.583984375,14347.25,14514.349609375,22194.099609375
2021-01-11,12006.484375,14484.75,14642.0498046875,22140.099609375
2021-01-12,12058.333984375,14563.4501953125,14705.5,22289.150390625
2021-01-13,12041.083984375,14564.849609375,14694.9501953125,22155.25
2021-01-14,12069.484375,14595.599609375,14731.150390625,22169.400390625
2021-01-15,11931.1845703125,14433.7001953125,14558.7998046875,21934.25
2021-01-18,11776.1845703125,14281.2998046875,14390.0498046875,21470.150390625
2021-01-19,11981.833984375,14521.150390625,14632.2001953125,21969.19921875
2021-01-20,12078.333984375,14644.7001953125,14751.2998046875,22197.400390625
2021-01-21,12015.9345703125,14590.349609375,14686.5498046875,21927.400390625
2021-01-22,11854.484375,14371.900390625,14479.599609375,21659.05078125
2021-01-25,11743.6845703125,14238.900390625,14348.4501953125,21455.19921875
2021-01-27,11546.333984375,13967.5,14085.849609375,21115.349609375
2021-01-28,11442.53515625,13817.5498046875,13947.25,20989.94921875
2021-01-29,11302.3857421875,13634.599609375,13743.2998046875,20909.849609375
2021-02-01,11770.134765625,14281.2001953125,14361.650390625,21600.900390625
2021-02-02,12053.234375,14647.849609375,14720.5498046875,22115.099609375
2021-02-03,12174.0341796875,14789.9501953125,14854.0,22434.80078125
2021-02-04,12285.833984375,14895.650390625,14977.150390625,22673.150390625
2021-02-05,12279.833984375,14924.25,14988.9501953125,22425.900390625
2021-02-08,12441.283203125,15115.7998046875,15177.9501953125,22764.94921875
2021-02-09,12434.18359375,15109.2998046875,15171.25,22747.400390625
2021-02-10,12452.43359375,15106.5,15176.400390625,22926.44921875
2021-02-11,12514.0830078125,15173.2998046875,15249.650390625,22968.099609375
2021-02-12,12508.533203125,15163.2998046875,15245.75,22914.349609375
2021-02-15,12632.033203125,15314.7001953125,15399.2001953125,23213.650390625
2021-02-16,12647.18359375,15313.4501953125,15406.0,23316.5
2021-02-17,12597.43359375,15208.900390625,15318.5,23388.30078125
2021-02-18,12565.68359375,15118.9501953125,15249.5,23499.19921875
2021-02-19,12438.783203125,14981.75,15102.650390625,23118.75
2021-02-22,12212.5341796875,14675.7001953125,14802.4501953125,22822.80078125
2021-02-23,12263.6845703125,14707.7998046875,14844.25,23053.349609375
2021-02-24,12455.18359375,14982.0,15094.849609375,23290.80078125
2021-02-25,12567.8330078125,15097.349609375,15209.0,23646.80078125
2021-02-26,12181.384765625,14529.150390625,14667.599609375,23268.5
2021-03-01,12368.283203125,14761.5498046875,14889.650390625,23684.80078125
2021-03-02,12519.3837890625,14919.099609375,15061.599609375,24086.650390625
2021-03-03,12764.783203125,15245.599609375,15379.5,24488.44921875
2021-03-04,12688.8330078125,15080.75,15238.75,24608.349609375
2021-03-05,12538.9833984375,14938.099609375,15084.349609375,24078.150390625
2021-03-08,12558.93359375,14956.2001953125,15096.849609375,24149.30078125
2021-03-09,12617.18359375,15098.400390625,15206.0,24024.25
2021-03-10,12691.3330078125,15174.7998046875,15284.849609375,24220.099609375
2021-03-12,12593.8837890625,15030.9501953125,15140.150390625,24115.599609375
2021-03-15,12510.1337890625,14929.5,15040.849609375,23952.30078125
2021-03-16,12512.68359375,14910.4501953125,15033.2998046875,24048.30078125
2021-03-17,12319.8837890625,14721.2998046875,14828.849609375,23451.599609375
2021-03-18,12174.4345703125,14557.849609375,14662.5,23129.849609375
2021-03-19,12314.4833984375,14744.0,14847.25,23412.75
2021-03-22,12338.5830078125,14736.400390625,14859.7001953125,23603.599609375
2021-03-23,12417.283203125,14814.75,14952.099609375,23808.400390625
2021-03-24,12197.1845703125,14549.400390625,14690.0498046875,23334.94921875
2021-03-25,11993.2841796875,14324.900390625,14450.5498046875,22858.55078125
2021-03-26,12148.884765625,14507.2998046875,14633.5,23213.94921875
2021-03-30,12387.8837890625,14845.099609375,14936.0498046875,23609.400390625
2021-03-31,12313.68359375,14690.7001953125,14807.4501953125,23693.150390625
2021-04-01,12478.9833984375,14867.349609375,14993.0498046875,24117.75
2021-04-05,12298.5830078125,14637.7998046875,14775.7001953125,23798.599609375
2021-04-06,12358.0830078125,14683.5,14836.25,24016.19921875
2021-04-07,12481.283203125,14819.0498046875,14973.9501953125,24333.30078125
2021-04-08,12541.6337890625,14873.7998046875,15036.150390625,24462.400390625
2021-04-09,12527.3837890625,14834.849609375,15004.150390625,24505.69921875
2021-04-12,12024.083984375,14310.7998046875,14450.0498046875,23114.150390625
2021-04-13,12186.6845703125,14504.7998046875,14639.400390625,23516.849609375
2021-04-15,12237.583984375,14581.4501953125,14719.25,23530.0
2021-04-16,12298.033203125,14617.849609375,14773.2001953125,23760.650390625
2021-04-19,12076.4345703125,14359.4501953125,14512.849609375,23256.349609375
2021-04-20,12055.384765625,14296.400390625,14466.7998046875,23326.0
2021-04-22,12132.0341796875,14406.150390625,14564.25,23432.650390625
2021-04-23,12105.583984375,14341.349609375,14510.9501953125,23492.75
2021-04-26,12216.833984375,14485.0,14645.900390625,23675.099609375
2021-04-27,12362.533203125,14653.0498046875,14807.75,24047.150390625
2021-04-28,12517.93359375,14864.5498046875,15004.650390625,24313.5
2021-04-29,12532.783203125,14894.900390625,15029.9501953125,24286.44921875
2021-04-30,12364.3330078125,14631.099609375,14790.599609375,24195.900390625
2021-05-03,12395.2333984375,14634.150390625,14811.2001953125,24263.5
2021-05-04,12300.43359375,14496.5,14683.7001953125,24167.80078125
2021-05-05,12412.9833984375,14617.849609375,14823.2001953125,24410.099609375
2021-05-06,12501.8837890625,14724.7998046875,14928.599609375,24639.0
2021-05-07,12563.0830078125,14823.150390625,15021.650390625,24545.650390625
2021-05-10,12669.8837890625,14942.349609375,15146.650390625,24776.80078125
2021-05-11,12642.2333984375,14850.75,15071.400390625,24971.75
2021-05-12,12537.93359375,14696.5,14940.0,24770.400390625
2021-05-14,12472.1337890625,14677.7998046875,14893.2001953125,24363.650390625
2021-05-17,12672.0830078125,14923.150390625,15134.150390625,24812.650390625
2021-05-18,12839.0830078125,15108.099609375,15325.0,25266.650390625
2021-05-19,12808.9833984375,15030.150390625,15272.5498046875,25232.80078125
2021-05-20,12736.43359375,14906.0498046875,15164.4501953125,25211.69921875
2021-05-21,12917.8330078125,15175.2998046875,15408.5498046875,25413.400390625
2021-05-24,12962.43359375,15197.7001953125,15445.2001953125,25584.30078125
2021-05-25,12962.9833984375,15208.4501953125,15445.599609375,25544.349609375
2021-05-26,13022.18359375,15301.4501953125,15522.349609375,25565.69921875
2021-05-27,13066.232421875,15337.849609375,15564.349609375,25704.900390625
2021-05-28,13117.0322265625,15435.650390625,15650.349609375,25695.099609375
2021-05-31,13226.33203125,15582.7998046875,15798.7001953125,25775.44921875
2021-06-01,13210.3828125,15574.849609375,15789.400390625,25749.5
2021-06-02,13274.232421875,15576.2001953125,15832.2001953125,26118.0
2021-06-03,13380.482421875,15690.349609375,15952.650390625,26362.55078125
2021-06-04,13393.8828125,15670.25,15945.849609375,26551.599609375
2021-06-07,13479.6328125,15751.650390625,16018.599609375,26881.400390625
2021-06-08,13496.5322265625,15740.099609375,16017.2001953125,27042.80078125
2021-06-09,13396.3828125,15635.349609375,15904.75,26847.80078125
2021-06-10,13517.1826171875,15737.75,16021.5,27268.44921875
2021-06-11,13563.83203125,15799.349609375,16079.599609375,27329.150390625
2021-06-14,13554.1328125,15811.849609375,16079.7001953125,27198.5
2021-06-15,13607.7822265625,15869.25,16136.650390625,27364.349609375
2021-06-16,13510.58203125,15767.5498046875,16025.5498046875,27108.5
2021-06-17,13425.1328125,15691.400390625,15936.2001953125,26776.349609375
2021-06-18,13386.5322265625,15683.349609375,15915.5498046875,26496.30078125
2021-06-21,13456.08203125,15746.5,15991.25,26705.19921875
2021-06-22,13491.08203125,15772.75,16026.9501953125,26732.75
2021-06-23,13423.33203125,15686.9501953125,15933.150390625,26675.849609375
2021-06-24,13468.232421875,15790.4501953125,16011.5498046875,26601.44921875
2021-06-25,13539.3828125,15860.349609375,16087.2001953125,26895.0
2021-06-28,13533.0322265625,15814.7001953125,16055.2001953125,27036.5
2021-06-29,13481.9326171875,15748.4501953125,15992.099609375,26901.099609375
2021-06-30,13473.5322265625,15721.5,15959.400390625,26970.75
2021-07-01,13454.08203125,15680.0,15928.099609375,26882.599609375
2021-07-02,13494.4326171875,15722.2001953125,15957.099609375,27020.099609375
2021-07-05,13585.732421875,15834.349609375,16066.900390625,27163.0
2021-07-06,13574.1328125,15818.25,16054.900390625,27149.19921875
2021-07-07,13630.982421875,15879.650390625,16117.400390625,27328.349609375
2021-07-08,13532.6826171875,15727.900390625,15981.9501953125,27213.19921875
2021-07-09,13527.9326171875,15689.7998046875,15952.400390625,27382.75
2021-07-12,13548.982421875,15692.599609375,15955.9501953125,27503.599609375
2021-07-13,13628.83203125,15812.349609375,16055.599609375,27560.75
2021-07-14,13661.08203125,15853.9501953125,16091.5,27623.30078125
2021-07-15,13720.33203125,15924.2001953125,16160.2001953125,27754.69921875
2021-07-16,13742.33203125,15923.400390625,16172.0498046875,27851.150390625
2021-07-19,13619.83203125,15752.400390625,16006.900390625,27625.400390625
2021-07-20,13495.58203125,15632.099609375,15886.25,27227.849609375
2021-07-22,13670.1826171875,15824.0498046875,16094.25,27538.349609375
2021-07-23,13686.982421875,15856.0498046875,16119.099609375,27584.80078125
2021-07-26,13675.08203125,15824.4501953125,16094.2001953125,27573.849609375
2021-07-27,13610.2822265625,15746.4501953125,16011.0498046875,27455.099609375
2021-07-28,13579.1328125,15709.400390625,15983.900390625,27315.30078125
2021-07-29,13643.732421875,15778.4501953125,16045.2001953125,27512.30078125
2021-07-30,13664.232421875,15763.0498046875,16040.150390625,27815.25
2021-08-02,13783.681640625,15885.150390625,16166.9501953125,28250.400390625
2021-08-03,13939.181640625,16130.75,16399.94921875,28265.650390625
2021-08-04,13969.3310546875,16258.7998046875,16494.55078125,27928.19921875
2021-08-05,13981.53125,16294.599609375,16520.5,27929.94921875
2021-08-06,13954.6318359375,16238.2001953125,16476.55078125,27945.69921875
2021-08-09,13935.03125,16258.25,16483.44921875,27742.5
2021-08-10,13892.7314453125,16280.099609375,16493.849609375,27439.25
2021-08-11,13876.53125,16282.25,16490.150390625,27406.30078125
2021-08-12,13971.931640625,16364.400390625,16569.30078125,27684.0
2021-08-13,14065.28125,16529.099609375,16716.150390625,27600.099609375
2021-08-16,14070.78125,16563.05078125,16748.0,27507.44921875
2021-08-17,14113.0810546875,16614.599609375,16805.150390625,27597.80078125
2021-08-18,14095.53125,16568.849609375,16778.80078125,27676.80078125
2021-08-20,13943.931640625,16450.5,16642.150390625,27124.75
2021-08-23,13930.53125,16496.44921875,16673.349609375,26892.69921875
2021-08-24,14063.2314453125,16624.599609375,16808.0,27276.69921875
2021-08-25,14093.5810546875,16634.650390625,16830.099609375,27363.05078125
