Date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AMAT,AMD,AMGN,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CCI,CCL,CI,CL,CMCSA,CME,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DLR,DUK,EA,ECL,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,GE,GILD,GIS,GM,GOOGL,GS,HAL,HD,HON,IBM,ICE,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MCHP,MDLZ,META,MLM,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOW,NUE,NVDA,O,ORCL,OXY,PEP,PFE,PG,PH,PLD,PM,PSX,QCOM,RCL,REGN,ROK,RTX,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TTWO,TXN,UNH,UPS,V,VLO,VMC,VRTX,VZ,WELL,WFC,WMT,XEL,XOM,ZTS
2025-01-29,45486100,3748300,3627500.0,7609800,2345600,2997600,3345800,5679900,40199100,2454900,1735100,26091700,1650100,32533700,2155400,12263500,23681500,4477500,808600,2524200,4556700,10573000,2675800,2644300,39258100,1793800,3225900,22981259,1640400,4130600,1713700,6266700,17925300,11615100,5630600,3611500,977000,11407400,7607100,2660000,2744200,4316900,875000,1418400,2188900,1852900,344800,4291600,5796500,69986900,12599900,1078400,5595800,5593500,2878900,15123000,18218300,1918900,16515700,2384900,2033194,7079800,2592800,86506800,1597900,7156400,7684900,729200,11325600,2631100,1827600,2396800,2092400,14558900,2549000,2358300,5233700,9170600,21377800,309300,3996100,8537600,1785400,10225500,5719800,23581400,25342800,9496700,9944000,29307000,11764800,873500,13097000,2738900,467120600,3510700,9866600,5732800,4874100,34418200,4850300,1033000,2758100,3869400,1720100,5118900,2697000,522800,401200,5179000,40769300,8717900,1616300,12734700,5771800,689200,947500,3322100,34420400,3930500,2884300,8859500,68033600,1430400,4183800,2737600,4262100,5087300,2585800,623600,1026500,24238100,1781800,9175400,11261400,2447300,12345500,2144200
2025-01-30,55658300,5209200,2440500.0,6340400,2218600,3290100,3590700,6013800,29788400,2556100,1457000,32020700,1381400,42449500,2517400,6996300,31199900,5925000,532100,2552200,6344200,10775500,4234600,2704400,19956000,5487900,5415300,82541199,1586500,4046900,1788200,7591100,17079000,11121100,6931900,3170900,1122300,6668000,6236200,1964200,2204800,4402700,1046400,1484200,2441400,2025200,401600,4758500,5755800,69663100,11821900,2827400,6282100,5020500,3233300,16443200,24354700,1812800,9818400,3081300,1924017,15381900,1941700,108167000,1986700,8911000,8753500,1711000,13201000,2545900,2643000,1911800,1630400,24878500,6005200,2125200,8456100,9024200,29322900,340800,3962300,16528200,2084400,10164700,4545700,54586300,22497100,8639200,9872800,38678000,10902100,1468400,31037500,3125300,392925500,4277800,14981700,6061100,4671300,32289600,4136500,1113900,2844000,3241700,3878900,6010600,2191500,771800,845400,4343600,15023000,7192600,3418600,10171100,6408100,1093600,771400,1683600,45653000,4334300,3349700,4205200,98092900,1213100,5807100,2924700,41170400,8081300,3763400,575600,1167300,27913500,1906700,11276000,11012200,2704300,14346300,1785600
2025-01-31,100959800,11926500,3046700.0,7129400,3104400,4684300,4912700,5898400,40463400,3799900,1570200,36110200,2367600,41104700,2033400,6104000,30388900,6130000,957600,5439800,6187000,12818300,2858000,2567600,18005900,3531900,11099000,41793430,1981700,6264900,1873800,5778000,16554200,10820600,16726800,4289200,1400700,4785800,7793400,2010600,3537800,6589200,1017200,1184000,4718900,3427700,652000,6485100,7144100,103652400,13385200,2341200,5507800,9419400,4017600,20564000,32001100,1995100,11606000,2761000,2632978,7199800,2624000,117081700,1826100,8457800,7193800,1631900,12096800,2816500,2561600,1473800,1735100,18832500,4505100,2556500,10275600,10121600,19303900,391000,4164200,9548400,2721000,11420200,5502700,34161900,20492100,10708600,10594000,36151000,13098000,794400,14333500,4010000,388161100,6768400,8704600,18088800,4905500,37307000,5464700,1334300,3753700,5331200,7253700,7800500,2175800,943800,873300,5569300,19136900,7663700,1870800,13105300,4685500,1504200,1256800,1549100,40341800,3268400,2165700,3337900,83283600,1680700,6333700,4120500,15844600,8624100,3433800,719600,3647000,45178700,1579200,14980600,16391200,6442300,20376500,2630700
2025-02-03,73063300,9830000,2745000.0,5720600,2792900,3348700,2659300,5321300,34586100,4473500,1832100,37285900,1789800,24507300,1997200,6501700,36497700,6290000,1502200,4232000,6263400,20998500,3079300,2125500,18261600,1966300,6877800,48476371,2536700,5948600,2751000,4549400,20375700,8638400,7605000,3921600,1397700,5787800,8870700,2242700,4830200,4725400,982500,2031200,3850900,2871700,393700,3304100,7638500,131430300,15940400,3774700,4678300,10515600,5434900,28555900,27838300,2102600,11227300,2896200,3417057,8408500,1986600,77523100,1830800,6687500,8381400,1216800,12067900,2701200,2808800,1476300,1862000,14537700,3195500,3048800,11262700,8130400,21415700,395000,3556300,8428500,3175800,13363900,5307000,25679100,18607900,9128300,10451700,37242000,18539200,763400,10080000,5054100,371235700,4324200,8250600,13459500,7196200,49626200,8668600,856300,3704000,5633200,5210100,7447100,2877800,1009200,861300,6067300,8894100,6524800,1641800,12507600,6165300,1306100,1839000,999000,59555800,5635800,2135600,3720000,93732100,1741400,6311500,4083600,12635200,8004500,4174300,961800,2189200,27967100,3399400,12395200,20484200,2916900,14623200,2602000
2025-02-04,45067300,7377800,2687200.0,6957400,3166600,2647700,2126200,4687100,69412100,3262400,1450200,29713800,2022100,23768500,1884100,4503600,32894000,6545000,931100,3238400,9761200,13417700,2709800,1732500,18287100,1836800,4073100,43224917,2055800,5310900,2001600,4965600,12742700,7865600,8458100,9350800,1045500,7520600,13521100,2055300,2087900,7156600,1253200,1349600,3209600,2161900,311300,2346700,5255100,68716500,14490600,2185700,5413800,6156200,4615100,9746700,43856400,1743400,12147300,2150800,3652917,6077700,2472400,54098200,1416100,9645000,5626000,999900,15678000,2503800,4299700,1234200,1976300,9538800,2638900,2976900,10980000,12538200,13826300,408900,3110400,6876300,5832700,50837600,5997300,20532100,12827500,10574700,7856100,60001000,11943700,525900,9594000,3320500,256550000,3700800,6777000,10976900,12804900,68748300,6410900,527900,2273400,5237700,3756000,5457900,1504900,1654500,632000,4036800,11123700,5225900,1783200,12752000,4716200,1041100,1232700,1121500,30540200,5804900,2097400,3285900,57072200,1661200,5785700,2869900,9347800,5532600,4523300,629600,2029500,19190200,2582000,14665200,15201200,2716300,14835700,2696200
2025-02-05,39620300,6449600,3000700.0,8680100,3463400,2937800,2280400,3958500,110385200,5890600,1869700,38727300,2117800,29196000,2065700,7430400,27696600,5465000,710200,3782800,10668100,10736100,2134200,1570800,13072200,1781800,4126400,35732656,1421600,6961100,2047600,4521000,18997400,7641200,6533700,6157400,1084600,5112600,23310000,1647600,4858600,8250400,1142500,1205400,4814900,1913400,326200,3084600,5584900,124187800,14888300,1535000,3239400,7738300,4122200,10719400,70373900,1908200,8266800,2212100,4877311,6165100,2971600,66059200,1521400,8947000,5704400,677100,10686800,2696500,4578900,1139700,1693300,10738000,2404700,2362900,11945700,25658800,17778200,463800,2841400,5166500,3314000,21670600,5871200,16316700,15660000,9026100,14089500,39934000,9807400,1080000,6696000,2669200,262230800,4581700,7866700,8233200,9248100,50426800,7536800,521100,2797800,8403500,2495300,15197800,1467100,1436100,772900,4881500,12826000,6475200,1619500,15186000,4161500,1998200,1420900,1011500,29511700,4381500,1348800,3130700,57223300,1697800,5939800,4621600,7122900,4939100,2624700,758200,1557500,16830500,2057100,17931000,15926700,2939800,13364400,2084900
2025-02-06,29925300,4586400,3704400.0,6469200,2828000,2568100,3152600,4479100,50426600,4624500,1407000,60897100,2662800,21169500,1730400,6919400,39793400,10700000,688500,3832700,6383400,19545700,3007000,1741700,14071200,1820700,4540500,31837466,1446600,8543400,2218000,13240600,15521800,14970200,6420500,3247800,809300,4367100,12470800,1276600,2593300,5504700,1068000,1453300,3931500,2772200,241300,3334200,5674300,222758300,13748200,2539700,3113200,4518000,4991800,9218400,29297400,2439200,10466600,2023700,12928603,6128300,4423800,45553800,1007800,7418100,7264400,579400,13423400,2423300,7138500,1291800,2397400,9903200,1738400,3590000,13342000,14019100,13080700,390800,2760200,6968100,2389000,19509700,4576600,16309800,16141100,9145300,11222900,31343000,16059400,789800,6308500,2891100,251483600,4367300,7036900,9155700,5604900,45182000,4957900,446300,3476400,13753000,3106800,16293500,2776900,1116600,1165800,3363300,11967300,5837400,970300,13112700,3339000,1382900,1440100,1124000,24522500,4769200,2034100,3272200,77918200,2779700,5089800,3926800,6318200,4294500,4068300,710600,1010400,15370600,3072700,16988900,13088500,5611500,13411400,2419500
2025-02-07,39707200,3805900,5933200.0,6455200,2437400,2693500,2861500,4992000,46082500,3388300,1588200,77539300,2902800,22117500,1607100,5392300,26504700,10765000,731700,3205100,5537900,10310300,1804800,1532600,15149200,1271900,3988300,25697628,1096100,12121700,1632900,7626100,23861000,5911500,4724900,3067800,898000,5230600,8669300,1054300,3476900,4906000,848800,1078000,3012400,2006100,357200,2634000,5794000,140852700,21532000,1392900,3954400,7182200,7988100,9608500,49315000,2616700,8121000,2530200,7105093,3370300,3072900,58277900,1061000,6204900,6857900,664500,13184700,1668100,4426100,1347400,2163600,9833600,2008300,2858000,17530500,15972800,16427100,328500,3356600,5531100,2377500,15815000,3529000,22886800,15602800,9320400,7483900,32129000,27428700,820000,6936000,3571400,228186300,4544100,9991300,6735500,5872300,36512800,4535600,549600,2873000,7207500,2263000,7841700,1453500,885700,1619100,3827300,11502400,4133700,951100,11776400,5077900,1082100,1396900,1025800,26290100,3216700,1826900,3434400,70298300,6798600,5380500,3349100,4830700,4261200,2085300,486300,1192100,15754800,2065600,17951400,12451100,3797800,10051600,1927100
2025-02-10,33115600,3685700,4760100.0,5503600,1771300,3946700,2473700,5744100,34905400,2375600,1957900,35419900,2782700,23901600,3227000,3989100,26725200,4795000,683700,2907300,5849300,10681600,1944400,1875500,14713100,2125900,4162700,28800891,1717200,10338500,2036900,5981900,15816200,10097600,5653800,4839200,1348800,7038700,8239500,2163900,2606700,4013800,2061300,858000,2444500,2723200,373700,2748600,7279100,72168000,16243400,1216300,3787500,9628200,4939900,9017200,23105600,2351600,6922800,2617600,7032520,3564400,3650200,73007300,1249000,6936200,8627400,1564500,16154300,1876700,3065600,1427800,1980600,13613100,2357700,8052000,9449900,9511900,12904300,443700,3531400,5778600,2221100,21212100,5517700,20817900,16217900,9121300,10736300,32966000,16201300,804800,5874500,5613100,216989100,3831200,7625900,11064900,8715400,39632700,7062900,540300,2768800,5899800,2465200,6237700,1595800,918500,2936300,5344900,8348400,17849300,1263200,9388100,4141600,1492000,1695800,1334500,31913400,3765000,2972000,4887600,77514900,3454100,3827100,3143100,6101500,6067000,2533300,616600,1759600,16737500,2062100,18357400,15274600,2638300,12142200,2936100
2025-02-11,53718400,3977000,4043000.0,5314100,2121000,3257000,3165900,3913300,35033800,3506900,1825700,23713700,1265900,18476200,1856100,4366700,20314900,4435000,884900,2322600,4830100,9993800,1516900,1769100,14040800,1202800,3464500,34827414,1359000,8063700,1748500,5455900,17702500,12665500,6011800,5604100,1489000,6509700,7456700,2571200,2404700,3200500,2964300,1229500,1920600,2381300,437800,3216000,8935800,54844600,13957900,1414800,4110900,6260000,4481500,7058500,21239500,2711400,10983000,1441800,3264909,4801600,2168800,150960700,837100,7554500,7196400,591800,30589100,1587700,1944200,906100,1549900,8903400,1847800,4180400,7801900,12175900,12998000,623100,2187700,5172700,3666900,20922300,5096800,18140600,12124000,7020100,11489000,33318000,9636600,539000,5080000,4278800,178902400,3893200,6528800,8143100,6354000,36593300,5438100,515600,3673500,4989600,7531200,6588100,1781100,1270800,1272000,3320600,4683100,59327300,1111200,11266700,4376900,2155800,2259000,881900,35150300,2571300,2234300,2598200,118543400,1783200,3795300,2631900,4589100,5154800,3231400,893200,1561000,15182700,2555900,16682800,11953600,2284300,12713100,2309400
2025-02-12,45243300,4525000,6147200.0,4703700,2251000,3308500,3163000,6640800,25319700,2629900,1766400,32285200,1372800,16397300,2238400,7686800,29777100,4972500,562900,3297600,5456300,10448100,2833100,2078000,13942600,1712700,3411900,25011120,2575000,7585800,1662300,5643400,30116300,36562100,6693500,5075900,2038900,7207800,6521200,1803600,4149900,3070900,1969200,1443600,2078000,3133000,518400,2649300,10307900,67339600,10946500,1952700,4595200,16210300,5724800,10572400,22072600,2295800,7306300,3387000,3621193,3075300,2557500,162631200,1115400,7746000,6683900,476600,26033800,1695200,2533400,1282800,2634000,7973000,1722200,3110200,8082900,10929200,12016500,1329000,2102900,4829400,2510500,14785300,4688900,19121700,22874700,8574000,11972300,33890000,10810900,807100,8388000,2827200,160278600,4310000,7454800,10600400,6658200,31671600,6037400,454800,3374700,5268900,3896000,5505700,1550600,1292200,944900,5154900,7269400,60765000,1095000,14649100,4723000,1395300,1492000,1161400,38970300,3453300,2062200,3220000,105382700,1162800,5364200,3859200,5172900,6760100,3131700,1091000,1137900,14440300,3815200,13440500,15162100,2706200,18244100,2886500
2025-02-13,53614100,4108900,12745300.0,4168400,3387300,2794400,4939000,10302000,40911800,2061700,1855000,31346500,900300,20962000,1975200,6846300,26815400,5610000,480500,3274700,6268600,11108400,3547200,2445500,14560100,1670800,3712700,21941575,1683200,9329100,1623300,4312100,43257700,20989100,7836400,4995700,3058400,7198800,6553200,2707300,5658500,3087700,1449300,1227300,1951800,1950100,930500,3015500,7562100,72059800,21444700,1303500,3763300,8715000,4581000,7748300,21402500,2031800,7560100,3067900,3588408,4531500,1853600,248661300,1270400,10704700,8398700,711500,24393100,2265300,2472900,2400000,1832100,7845900,1709500,3096800,6793400,9058900,12569100,665100,2047000,6379300,3179100,20415100,4699800,23891700,16579900,15173000,11626000,34761000,9739600,1245400,7817000,2423400,197430000,4129700,6421700,8550100,7175300,30612500,6328300,796400,2443800,5758600,2990200,6362200,2051900,604700,1031300,6580400,10046300,27501400,1907300,12099000,4396300,1355200,1490200,916600,35115100,2885700,1915400,3859900,89441500,1338200,3737300,2835100,5854000,4279200,3453900,934700,1350300,17056700,4201600,10093400,12604400,2433000,15460000,12304100
2025-02-14,40896200,3976900,21649300.0,3733900,2024700,2623000,2770900,12452800,32477200,2189300,1776000,27031100,1171400,16988800,1725500,5044700,25960500,5062500,965200,2825800,3966400,16035000,2045300,3411300,12164800,1579600,4137100,19134938,1444300,7960800,1410700,5879700,23693300,10210500,5828800,3663700,1919300,4791700,5964500,4795100,3581600,2319700,991800,1202200,2151800,2220600,523400,3175100,8593000,53778300,17559200,1265000,4268500,6400400,4690300,5630000,20448400,2246000,8293000,3004400,5677835,3925300,1776100,230254100,1188800,6411800,5688600,998500,20779100,1705500,3222300,3252800,1805900,9149500,1927400,2674400,7123700,10040900,16901200,687800,2388300,4564900,2411800,26779000,5044500,22758500,21284500,14184600,9890800,31454000,9254400,2036200,7517000,2108900,195479600,3721300,7260900,10436100,5001800,33214600,13179500,1034300,2101300,4778200,3285900,4691300,1308300,623000,881900,7715900,9115000,9583500,1872000,12225100,4390800,998000,973300,1267800,31687800,4192900,1517100,4835300,68277300,1454700,4137900,3705300,5942300,5720300,3512800,927800,995000,12438200,1878600,17521300,14109500,4167800,15733500,7657200
2025-02-18,48822500,6065500,8144500.0,5116200,3701100,2973800,3146400,10704900,31720300,2162200,2301200,42975100,1260200,26080500,2024500,6929600,37824100,6947500,1048500,3351000,6505300,17907000,3120200,4455800,22472200,1791200,3827600,25624325,1316700,11777700,2090600,5262100,22047500,10141600,5981500,3512300,2367600,5589000,8362900,2364200,4726600,3763800,1265200,1588900,2296100,2393100,512900,2682300,11062900,62175800,12261300,927600,4396000,9434600,8367300,6967300,29916700,2350100,9929400,3994000,5196672,4262800,2230000,284292200,1696000,9670700,7919800,1354000,15569100,2808500,4289400,2812500,1989400,16205500,2064100,3367800,11324600,10760300,21938700,614100,2601400,8266700,2859100,25897800,3797000,21423100,29641900,12090900,9006900,42293000,28252400,1074500,8363500,3061000,219176600,3811500,11430500,15377500,8738700,40499700,7075300,760600,2151200,7986900,4402600,7292600,1894600,826000,737900,5386200,7574100,9766000,1498600,14315700,4207600,1135200,1745000,1338400,52442500,5121300,2969600,3879300,51631700,2462900,4578700,8759300,5407800,5822000,2826800,1433300,1405300,16357700,3116900,15318300,18247300,3177200,20060300,6903600
2025-02-19,32204200,4888700,6906100.0,3806800,1438000,2965500,2510600,5797000,28807700,2806900,2470000,28566700,971500,16375500,2148200,7264800,38967800,4680000,760300,2436500,4305800,9710800,2211000,1647000,13325400,1734500,4307000,24222287,1171300,7515100,1349600,5012000,14164100,9736900,4945800,4744600,2095200,4572700,8452100,2119200,3860600,3559100,848900,1123900,1781200,2306000,529100,2712500,7994000,50191700,12101200,957200,2699100,6384100,3864200,6836000,19549400,1953600,10899300,3780000,5373541,3718700,2505500,151881700,1286300,7974700,7007200,936700,16032300,1883800,3205500,2802100,2513300,15588000,2459100,2990700,20924500,7674400,17535500,406200,3216900,6780700,2549700,17435100,3623100,24114200,17875900,8843000,9043500,26000000,14184100,1784300,8686000,2372000,167536000,4123500,8688500,27240600,5777300,37292400,7910700,646400,5276400,7052200,3631100,6849600,1649000,638300,662000,5124600,8268900,8908200,2042700,12752500,5049800,783100,1745100,827100,30551500,3678700,1965200,3787700,67094400,1582300,8438300,4380300,4252000,4152300,3461200,1071800,1454600,21039600,2345200,13917400,18508000,2425300,10964700,4015300
2025-02-20,32316900,5067000,5099700.0,5046900,2252400,2337600,2702100,6687300,27219600,2319000,2848500,30001700,1073500,16104000,2830300,7863000,40001100,7540000,769700,2651000,5977500,15160300,2174100,2658800,52245800,1270000,3252800,27582057,1248700,6309200,2000500,6393100,14836600,8453800,6256200,4128600,1514500,4718400,5970100,2131800,3159500,3815900,936200,1324900,1438900,2837300,275400,1982900,6945000,39787800,11471600,707100,2969100,7684500,2953100,5801800,20441500,3929000,8290700,2703500,3857796,4884800,1643400,144939600,1328200,7224000,13846700,883600,13398000,1335400,2990300,1358000,2025700,16888400,2181900,3020000,14626400,9533500,12587400,566200,2231500,6734300,2464500,14851500,8860800,23508700,14488000,9340500,13664600,31118000,10689600,1218800,6756000,1895700,143903600,5226100,8737000,14179400,6789800,37139000,6162600,576100,2484700,7431500,3154300,6316400,8817300,627500,904400,3132000,6343800,9361800,2041800,9999100,9109200,940600,1308800,930300,32753900,4662900,1967800,2794700,45965400,1648300,9190100,4144300,5801200,5697000,2538900,708800,1576500,19771700,3321600,14807100,55450900,1878400,16325800,4348300
2025-02-21,53197400,5889400,7356400.0,7160100,3751700,3376000,4002000,7365400,41353700,3261400,3304300,55323900,1392900,24883600,3280200,8980300,43485900,18112500,1254000,4085100,5513300,14907800,3225200,3041900,31226400,2213700,4747300,22850125,1769900,8562200,1816300,7353200,18905800,14117600,6689800,5117600,1104300,6217000,9082100,2498400,4424000,4866600,970300,1737100,2334300,3456800,664100,4401500,13604600,58437700,16151100,4331300,5419500,9732800,5218900,6775700,35199200,3000800,10112100,5287000,6601648,5667900,2853100,111630900,1675100,12546900,12835600,872400,21662300,1939600,3940400,1652400,3165000,12860900,2256100,3036700,13464000,16291500,15660400,730700,4278500,8820200,1996200,15678900,6704100,27524800,18650800,16742500,17235100,37387000,12823400,1677700,10021000,2277600,228217600,7387200,9713900,13892900,10604400,54611500,9813700,851000,3152000,7117200,12517500,12531900,4120900,727400,1114000,4846100,9664700,9856800,2871800,13671600,5347900,1367600,1335100,1268400,58421500,5692800,1613900,3554300,74058600,1439100,7349900,19864900,6459900,6924100,2938900,782600,1444000,25465100,3988500,18205400,35014800,2379400,14710000,3299300
2025-02-24,51326400,6305000,4478900.0,5947200,2755800,2807900,3075000,7126200,29072200,4286600,2393200,42387600,933100,33050400,2450600,8392900,35512200,8755000,1141500,9862400,5214600,12830000,2513300,2140200,21830700,2494800,5409500,30006174,1205400,6277700,1759700,6652900,17287500,8158000,5925000,4323600,1245800,4878100,7093300,3969200,2731300,8240000,1033000,1299300,2758800,2233300,648500,5861500,8053400,72562600,8418400,1451600,4299100,10495100,5464900,8127100,29854200,3274100,13747000,5722000,7153474,4398100,3467500,91358100,1441500,10201900,10372800,1110900,21418400,2108300,3017100,1946200,4871400,11728700,1752500,3397600,9836300,16269900,15677000,566400,3447500,11373000,3688700,19452300,7784500,26443700,14883700,11970900,22565300,44262000,24553500,1507500,8464000,1742200,251381100,5309300,10639100,11141700,7187000,43823300,8564100,643900,2708500,8687700,5831100,9827800,2622400,896400,808300,4461000,13120500,7489400,2442500,12990200,5476400,1657000,1325000,1317400,54549600,5293000,1375400,4141300,76052300,1206500,7675900,6919300,6269900,5055900,2920600,866000,1245400,27560600,2320900,12989700,29755900,3010300,13153500,3698000
2025-02-25,48013300,7746800,6189200.0,6385700,1947600,2612700,3408700,8570300,39169200,4365700,5179700,58958000,1257300,33100800,2511700,5613900,38119000,8975000,1004000,6757500,18821600,14501400,3323500,4404600,19622200,3039600,5818200,36571425,2131700,5822000,2083800,7360100,22100100,10320200,6810900,3867400,1214700,5209500,7289000,2952200,3111900,5261100,1600000,2174400,2529100,2367100,853300,6042100,8813500,88876800,10618900,1330300,4121400,8072000,5410600,7903500,41913400,2885900,9374800,6823900,4030102,6292200,3456400,88886500,2549500,12303700,9608400,1068300,21555600,2342100,5111300,1715500,4380900,19088100,3609500,3891600,9384100,12045100,20579700,790300,4358800,12158600,2435600,18417300,7458500,29387400,18608200,14063400,13053000,47383000,15522500,1241300,10721500,2066700,271428700,9778000,8316100,11145300,9474600,43560100,7314900,723700,3732700,9348100,2689400,8244900,2183500,1049900,618500,6007900,11001800,16317700,2063300,14474100,4871100,1356700,1042200,1665000,52497200,6373500,1888700,3516500,134228800,1922000,7441700,9101000,4985600,6191900,2767400,1313500,1199200,24356900,3163400,15683000,29331200,3713400,14497000,4003300
2025-02-26,44433600,4766700,2909400.0,5388000,2267500,1947600,2446500,5048500,29178200,2786900,2512100,39120600,950000,21368300,1899400,7111700,32251700,6430000,614300,3543500,8148700,13115000,2397800,3345700,12983300,1910800,3930200,33249000,1941600,6292400,1555700,12638500,13452300,6558200,6005200,4422300,1557700,4746900,7831600,1896800,3021500,3116800,849700,2209000,2173300,2523900,664600,4302800,11508600,87948100,16632700,1096200,3157400,5911200,5311500,17082000,35431300,2001200,7658800,3871500,3317429,3460100,3256000,67449300,1098300,11396400,5943600,1247400,14531200,1576100,3032800,1466900,4664300,12427500,2028000,4140900,8482000,9542900,14488700,795300,5783400,7723300,2281600,13534200,5493600,19619000,21335200,8010500,7966700,33972000,16058100,738900,10012500,1773300,322553800,6078300,6915100,7218800,9076500,30103300,5519000,499900,2324900,6865100,3947000,9161900,2359100,712900,711100,3904500,7466800,7544800,2438200,11607300,5241800,1078300,703900,867800,39296500,7545100,1330500,4473400,100118300,1281000,5611600,5108400,3445300,5960600,4532200,692900,823400,18651400,2045500,13466800,19069700,3907500,10446400,2609700
2025-02-27,41153600,5696900,4411800.0,4890700,2735400,2340200,3661300,9543600,47263700,3249100,2553100,40548600,1048100,27572900,2031800,4695200,28477700,5240000,675200,4507700,9010500,8485900,1971000,2201700,18890600,1729100,3673800,24810097,1461100,6306300,1629100,16691400,24695600,8275900,7517200,5773100,1328600,4494000,7854700,2299800,3239100,4844200,1193900,1327100,2575400,2704800,503700,4525900,6560700,70518800,13147000,1174400,3480200,6301000,3976300,14881100,39991000,2396300,7292400,2825100,2923479,3402200,2805700,97871900,1482900,8364600,8204400,1324900,16789500,2071000,3085400,1458100,2702100,14830200,2436500,3350400,11503700,6944600,12500000,502800,6576000,6354200,2422000,10717500,5538700,21127400,22386300,9379800,9621700,37666000,11651900,1130800,7275500,1439100,443175800,5082100,7436800,10408400,6731000,28268300,5467000,542400,2293300,6073200,2701700,10807200,2007600,568500,603100,5758900,9013700,7218200,2468400,15135900,5155700,954100,1035900,997300,32943300,5259600,1539000,3562000,101748200,1122800,7761700,4216800,4821600,7298100,2392000,720500,1054100,19212300,2150500,13744400,16431500,4553500,15293200,2253500
2025-02-28,56833400,13136400,6253100.0,8756100,5768000,3936900,4391000,9427600,45194600,3173000,3466800,51771700,1375100,39747200,3336300,5803300,62621100,7635000,1412300,6850300,8833200,21233600,3210300,3198300,16216900,2025700,5332900,28571699,2157200,9002600,3307100,10863100,26711800,10476200,8828500,7862300,1995800,3819000,14609400,5769900,5403200,6204100,2340100,1554600,2590400,6868700,1214800,4806000,12319500,137992600,14779600,1963300,6117400,12604000,8139600,21380500,48130600,3337200,9966600,4263500,4219173,7988800,5508600,104133800,2401400,12037200,10467100,1242400,22167400,2332900,4071100,1433600,3011000,22608300,3205400,4972900,13308700,8634600,17534200,860600,8323100,9822200,3007800,15482100,7424200,32845700,23359100,11247700,14387200,47174000,14113800,901000,7839500,3848100,389091100,7520400,12843300,12687900,8455500,51531700,10240100,1219300,5562200,9654800,5739900,10149500,4458000,1028800,834800,7461000,11466000,12686600,2799200,17747800,6142200,2573100,1639000,2855600,62510800,6043200,2229300,4721100,115697000,1858300,9024500,6146300,8754900,15857300,3847700,1009700,2470500,25197500,5298900,24698800,25451300,7085500,18821700,3333300
2025-03-03,47184000,7016400,6688900.0,7589800,3011100,2607700,3452000,9259100,38958000,2970700,2229700,42948400,1222500,37435600,2342500,6045600,46946000,8797500,767000,5112300,6348900,20121100,2569700,2162500,18349000,2036300,4732300,21175362,2640300,12640200,2422500,6298200,21810700,7078800,9059800,6791700,1487700,3223000,7884700,2455700,4264900,5209500,1464900,1526000,2585400,7432300,547200,4890700,7793100,154435900,18101200,1225400,5376400,10017300,4098800,16880500,40770500,3152300,16727100,3397600,5658844,2977700,3658500,141348700,1708300,9191500,9058300,1304600,21717600,3072900,3979800,1579400,2740900,14787100,3092600,4371300,19509000,8668900,10843800,611400,5672700,10433800,2714500,13636100,5969400,23007700,20281800,9492200,12599900,39074000,8628800,1255700,7729500,3209200,411381400,5859800,8081800,24994100,8321700,54048600,7615300,1130600,3184000,5459000,6055200,9601900,2414200,708600,783600,6215800,9225500,9984000,2607300,18379000,5725400,2047200,1834200,1237600,45078600,4817500,2330300,4025400,115551400,1781700,6141300,5700200,5165100,9099600,3871000,1224600,1282500,22334000,3441400,18013400,18372200,5015600,18706900,3020200
2025-03-04,53798100,7554000,4799500.0,8356300,3156300,2942200,5609500,8538600,54156900,3820000,4031300,60853100,1618600,37910500,5901200,15870200,78278100,9742500,1040000,6126600,8374400,33983900,3500200,2583800,44502500,1547300,6107500,33088097,2301200,14000500,2536800,9096300,24588300,7218100,8826300,8397800,2325900,5652400,12658000,2562200,3888700,4291000,1586000,1485300,4194500,6657600,689600,6809700,9783900,167500000,18310700,2334500,6164200,11982700,6004100,20786800,45388000,4061000,17262500,4384800,7386470,5342100,3034200,152182200,2209300,11999700,13465600,1182200,25411900,5027000,3343500,2268700,2791800,15417700,3318100,3954500,14039800,13041600,21495200,1103200,6787400,16801900,3297900,15073000,12996500,29342900,23611500,17869500,11878100,43928000,10034100,1335800,12295500,4662000,398163300,8280700,13171900,15598000,10274200,51315000,12117600,2175000,3242400,6242900,4322300,8956800,4717400,1197600,1018700,7911200,12482400,15423600,2564400,18236200,8846200,2894800,1404400,1687300,89479700,6264200,2720100,4694600,126706600,2106700,7159200,5864100,5387000,8955800,4290500,1547600,1195800,32627500,3030300,28858200,25227700,4212100,19394900,3013700
