date,ticker,action,shares,price,value,cost
2019-06-06,DIVISLAB,BUY(replacement),10,1505.673828125,15056.73828125,17.819649755859373
2019-06-07,DIVISLAB,SELL(100DMA),10,1492.2398681640625,14922.398681640625,15.422299037475586
2019-06-07,DIVISLAB,BUY(replacement),10,1492.2398681640625,14922.398681640625,17.66065883972168
2019-06-10,DIVISLAB,SELL(100DMA),10,1487.285888671875,14872.85888671875,15.371099659423828
2019-06-10,DIVISLAB,BUY(replacement),10,1487.285888671875,14872.85888671875,17.602028492431643
2019-06-11,DIVISLAB,SELL(100DMA),10,1482.283935546875,14822.83935546875,15.319404473876952
2019-06-11,DIVISLAB,BUY(replacement),10,1482.283935546875,14822.83935546875,17.542830377197266
2019-06-12,DIVISLAB,SELL(100DMA),10,1462.0380859375,14620.380859375,15.110163618164062
2019-06-12,DIVISLAB,BUY(replacement),10,1462.0380859375,14620.380859375,17.303220747070313
2019-06-13,DIVISLAB,SELL(100DMA),10,1473.47119140625,14734.7119140625,15.228324763183595
2019-06-13,DIVISLAB,BUY(replacement),10,1473.47119140625,14734.7119140625,17.43853155029297
2019-06-14,DIVISLAB,SELL(100DMA),10,1450.3668212890625,14503.668212890625,14.98954109802246
2019-06-14,DIVISLAB,BUY(replacement),10,1450.3668212890625,14503.668212890625,17.165091329956056
2019-06-17,DIVISLAB,SELL(100DMA),10,1467.70703125,14677.0703125,15.16875216796875
2019-06-17,DIVISLAB,BUY(replacement),10,1467.70703125,14677.0703125,17.37031271484375
2019-06-18,DIVISLAB,SELL(100DMA),10,1470.0887451171875,14700.887451171875,15.193367180786133
2019-06-18,DIVISLAB,BUY(replacement),10,1470.0887451171875,14700.887451171875,17.398500298461915
2019-06-19,DIVISLAB,SELL(100DMA),10,1467.6116943359375,14676.116943359375,15.167766860961914
2019-06-19,DIVISLAB,BUY(replacement),10,1467.6116943359375,14676.116943359375,17.36918440246582
2019-06-20,DIVISLAB,SELL(100DMA),10,1527.2537841796875,15272.537841796875,15.784167859497071
2019-06-20,UPL,SELL(100DMA),24,544.787109375,13074.890625,13.5128994609375
2019-06-20,UPL,BUY(replacement),27,544.787109375,14709.251953125,17.40839968652344
2019-06-20,DIVISLAB,BUY(replacement),9,1527.2537841796875,13745.284057617188,16.26754368218994
2019-06-21,DIVISLAB,SELL(100DMA),9,1472.7088623046875,13254.379760742188,13.69840148272705
2019-06-21,UPL,SELL(100DMA),27,557.21337890625,15044.76123046875,15.548760731689454
2019-06-21,UPL,BUY(replacement),26,557.21337890625,14487.5478515625,17.146012882324218
2019-06-21,DIVISLAB,BUY(replacement),9,1472.7088623046875,13254.379760742188,15.68655844683838
2019-06-24,DIVISLAB,SELL(100DMA),9,1501.8153076171875,13516.337768554688,13.96913508380127
2019-06-24,DIVISLAB,BUY(replacement),9,1501.8153076171875,13516.337768554688,15.996585749084474
2019-06-25,DIVISLAB,SELL(100DMA),9,1526.6820068359375,13740.138061523438,14.200432686584472
2019-06-25,DIVISLAB,BUY(replacement),9,1526.6820068359375,13740.138061523438,16.26145339581299
2019-06-26,DIVISLAB,SELL(100DMA),9,1522.4422607421875,13701.980346679688,14.160996688293459
2019-06-26,DIVISLAB,BUY(replacement),9,1522.4422607421875,13701.980346679688,16.21629374029541
2019-06-27,DIVISLAB,SELL(100DMA),9,1526.1103515625,13734.9931640625,14.195115435058593
2019-06-27,DIVISLAB,BUY(replacement),9,1526.1103515625,13734.9931640625,16.25536440966797
2019-06-28,DIVISLAB,SELL(100DMA),9,1521.489501953125,13693.405517578125,14.152134602416991
2019-06-28,DIVISLAB,BUY(replacement),9,1521.489501953125,13693.405517578125,16.20614543005371
2019-07-01,DIVISLAB,SELL(100DMA),9,1534.1134033203125,13807.020629882812,14.269555820983886
2019-07-01,AXISBANK,SELL(rotation),19,806.0791015625,15315.5029296875,15.828572277832032
2019-07-01,BAJAJFINSV,SELL(rotation),18,849.43798828125,15289.8837890625,15.802094895996094
2019-07-01,ICICIGI,BUY,14,1059.6885986328125,14835.640380859375,17.55798039074707
2019-07-01,MUTHOOTFIN,BUY,27,563.429443359375,15212.594970703125,18.004106147827148
2019-07-01,SRF,BUY,25,589.5524291992188,14738.810729980469,17.443382498931886
2019-07-10,INDIGO,SELL(100DMA),9,1391.33251953125,12521.99267578125,12.941479430419923
2019-07-17,ICICIGI,SELL(100DMA),14,1010.043212890625,14140.60498046875,14.614315247314453
2019-07-17,INDIGO,BUY(replacement),10,1458.20947265625,14582.0947265625,17.257909108886718
2019-07-18,INDIGO,SELL(100DMA),10,1451.8900146484375,14518.900146484375,15.005283301391602
2019-07-18,INDIGO,BUY(replacement),9,1451.8900146484375,13067.010131835938,15.464806491027833
2019-07-19,INDIGO,SELL(100DMA),9,1455.9205322265625,13103.284790039062,13.542244830505371
2019-07-19,INDIGO,BUY(replacement),9,1455.9205322265625,13103.284790039062,15.50773754901123
2019-07-24,NAUKRI,SELL(RISK-OFF),34,419.1654357910156,14251.624816894531,14.729054248260498
2019-07-24,UPL,SELL(RISK-OFF),26,579.4210815429688,15064.948120117188,15.569623882141114
2019-07-24,MUTHOOTFIN,SELL(RISK-OFF),27,527.1439819335938,14232.887512207031,14.709689243865968
2019-07-24,BAJFINANCE,SELL(RISK-OFF),48,310.156494140625,14887.51171875,15.386243361328125
2019-07-24,INDIGO,SELL(RISK-OFF),9,1587.3360595703125,14286.024536132812,14.76460635809326
2019-07-24,SRF,SELL(RISK-OFF),25,522.5762329101562,13064.405822753906,13.502063417816162
2019-09-20,HDFCAMC,BUY,9,1257.147705078125,11314.329345703125,13.39050878063965
2019-09-20,APOLLOHOSP,BUY,8,1445.4063720703125,11563.2509765625,13.68510753076172
2019-10-01,INDIGO,BUY,2,1866.745361328125,3733.49072265625,4.418586270263672
2019-10-03,HDFCAMC,SELL(RISK-OFF),9,1217.684814453125,10959.163330078125,11.326295301635742
2019-10-03,APOLLOHOSP,SELL(RISK-OFF),8,1356.6270751953125,10853.0166015625,11.216592657714843
2019-10-03,INDIGO,SELL(RISK-OFF),2,1822.9693603515625,3645.938720703125,3.7680776678466796
2019-11-01,HDFCAMC,BUY,10,1336.4788818359375,13364.788818359375,15.81722756652832
2019-11-01,INDIGO,BUY,9,1436.222900390625,12926.006103515625,15.297928223510743
2019-11-01,HDFCLIFE,BUY,23,603.4635620117188,13879.661926269531,16.42657988973999
2019-11-01,SIEMENS,BUY,14,948.246826171875,13275.45556640625,15.711501662841798
2019-11-01,BERGEPAINT,BUY,34,411.4800720214844,13990.322448730469,16.557546618072507
2019-11-01,ICICIPRULI,BUY,27,504.6858825683594,13626.518829345703,16.12698503453064
2019-11-01,BPCL,BUY,84,166.54827880859375,13990.055419921875,16.557230589477538
2019-11-04,INDIGO,SELL(100DMA),9,1433.976806640625,12905.791259765625,13.338135266967774
2019-11-04,INDIGO,BUY(replacement),9,1433.976806640625,12905.791259765625,15.274003955932617
2019-11-05,INDIGO,SELL(100DMA),9,1459.982666015625,13139.843994140625,13.580028767944336
2019-11-05,INDIGO,BUY(replacement),9,1459.982666015625,13139.843994140625,15.551005367065429
2019-11-06,INDIGO,SELL(100DMA),9,1466.17236328125,13195.55126953125,13.637602237060548
2019-11-06,INDIGO,BUY(replacement),9,1466.17236328125,13195.55126953125,15.616934927490234
2019-11-07,INDIGO,SELL(100DMA),9,1490.031982421875,13410.287841796875,13.859532484497072
2019-11-07,INDIGO,BUY(replacement),9,1490.031982421875,13410.287841796875,15.871075660766603
2019-11-08,INDIGO,SELL(100DMA),9,1527.4188232421875,13746.769409179688,14.207286184387208
2019-11-08,INDIGO,BUY(replacement),9,1527.4188232421875,13746.769409179688,16.269301595764162
2019-11-11,INDIGO,SELL(100DMA),9,1478.850830078125,13309.657470703125,13.75553099597168
2019-11-11,INDIGO,BUY(replacement),9,1478.850830078125,13309.657470703125,15.751979616577149
2019-11-13,INDIGO,SELL(100DMA),9,1475.057373046875,13275.516357421875,13.720246155395508
2019-11-13,INDIGO,BUY(replacement),9,1475.057373046875,13275.516357421875,15.711573609008788
2019-11-14,INDIGO,SELL(100DMA),9,1514.3409423828125,13629.068481445312,14.085642275573731
2019-11-14,INDIGO,BUY(replacement),9,1514.3409423828125,13629.068481445312,16.130002547790525
2019-11-15,INDIGO,SELL(100DMA),9,1463.1773681640625,13168.596313476562,13.609744289978028
2019-11-15,INDIGO,BUY(replacement),9,1463.1773681640625,13168.596313476562,15.585033736999511
2019-11-18,INDIGO,SELL(100DMA),9,1457.536865234375,13117.831787109375,13.55727915197754
2019-11-18,INDIGO,BUY(replacement),9,1457.536865234375,13117.831787109375,15.524953920043945
2019-11-19,INDIGO,SELL(100DMA),9,1423.3447265625,12810.1025390625,13.239240974121094
2019-11-19,INDIGO,BUY(replacement),9,1423.3447265625,12810.1025390625,15.16075635498047
2019-11-20,INDIGO,SELL(100DMA),9,1424.2431640625,12818.1884765625,13.247597790527344
2019-11-20,INDIGO,BUY(replacement),9,1424.2431640625,12818.1884765625,15.17032606201172
2019-11-21,INDIGO,SELL(100DMA),9,1397.8377685546875,12580.539916992188,13.001988004211425
2019-11-21,INDIGO,BUY(replacement),10,1397.8377685546875,13978.377685546875,16.543409990844726
2019-11-22,INDIGO,SELL(100DMA),10,1388.6533203125,13886.533203125,14.351732065429687
2019-11-22,INDIGO,BUY(replacement),9,1388.6533203125,12497.8798828125,14.791240841308593
2019-11-25,INDIGO,SELL(100DMA),9,1447.7034912109375,13029.331420898438,13.465814023498535
2019-11-25,INDIGO,BUY(replacement),9,1447.7034912109375,13029.331420898438,15.4202137366333
2019-11-26,INDIGO,SELL(100DMA),9,1410.716064453125,12696.444580078125,13.121775473510743
2019-11-26,INDIGO,BUY(replacement),9,1410.716064453125,12696.444580078125,15.026242160522461
2019-11-27,INDIGO,SELL(100DMA),9,1424.792236328125,12823.130126953125,13.252704986206055
2019-11-27,INDIGO,BUY(replacement),9,1424.792236328125,12823.130126953125,15.176174505249024
2019-11-28,INDIGO,SELL(100DMA),9,1431.131591796875,12880.184326171875,13.311670501098632
2019-11-28,INDIGO,BUY(replacement),9,1431.131591796875,12880.184326171875,15.243698150024414
2019-11-29,INDIGO,SELL(100DMA),9,1441.7635498046875,12975.871948242188,13.410563658508302
2019-11-29,INDIGO,BUY(replacement),9,1441.7635498046875,12975.871948242188,15.35694445074463
2019-12-02,INDIGO,SELL(100DMA),9,1449.75,13047.75,13.484849625
2019-12-02,ADANIGREEN,BUY(replacement),104,131.3000030517578,13655.200317382812,16.160929575622557
2019-12-02,HDFCLIFE,SELL(rotation),23,560.8163452148438,12898.775939941406,13.330884933929443
2019-12-02,ICICIPRULI,SELL(rotation),27,494.6645812988281,13355.94369506836,13.80336780885315
2019-12-02,NAM-INDIA,BUY,46,293.6429748535156,13507.576843261719,15.986217194000243
2019-12-02,SIEMENS,BUY,2,841.0645141601562,1682.1290283203125,1.9907997050170898
2020-01-01,SIEMENS,SELL(rotation),16,845.9146118164062,13534.6337890625,13.988044020996094
2020-01-01,SBILIFE,BUY,14,964.6342163085938,13504.879028320312,15.98302433001709
2020-01-01,BPCL,BUY,6,157.65008544921875,945.9005126953125,1.1194732567749024
2020-01-08,BPCL,SELL(100DMA),90,147.4692840576172,13272.235565185547,13.716855456619262
2020-01-08,NAUKRI,BUY(replacement),29,499.0018310546875,14471.053100585938,17.126491344543457
2020-02-03,HDFCAMC,SELL(100DMA),10,1383.771484375,13837.71484375,14.301278291015624
2020-02-03,SBILIFE,SELL(100DMA),14,901.6524047851562,12623.133666992188,13.046008644836425
2020-02-03,DIXON,BUY(replacement),15,946.0677490234376,14191.016235351564,16.795067714538575
2020-02-03,HDFCAMC,BUY(replacement),10,1383.771484375,13837.71484375,16.376935517578126
2020-02-03,NAUKRI,SELL(rotation),29,550.160400390625,15954.651611328125,16.489132440307618
2020-02-03,NAM-INDIA,BUY,4,289.0249328613281,1156.0997314453125,1.3682440321655274
2020-02-03,MCX,BUY,66,221.06863403320312,14590.529846191406,17.26789207296753
2020-02-28,HDFCAMC,SELL(RISK-OFF),10,1413.559814453125,14135.59814453125,14.609140682373047
2020-02-28,BERGEPAINT,SELL(RISK-OFF),34,458.454345703125,15587.44775390625,16.10962725366211
2020-02-28,ADANIGREEN,SELL(RISK-OFF),104,154.9499969482422,16114.799682617188,16.654645471984864
2020-02-28,NAM-INDIA,SELL(RISK-OFF),50,328.23681640625,16411.8408203125,16.961637487792967
2020-02-28,DIXON,SELL(RISK-OFF),15,762.9951171875,11444.9267578125,11.828331804199218
2020-02-28,MCX,SELL(RISK-OFF),66,239.0474853515625,15777.134033203125,16.30566802331543
2020-03-03,ADANIGREEN,BUY,34,159.5,5423.0,6.4181205
2020-03-04,ADANIGREEN,SELL(RISK-OFF),34,152.0,5168.0,5.341128
2020-07-06,ADANIGREEN,BUY,30,394.5499877929688,11836.499633789064,14.008497316589356
2020-07-06,DIXON,BUY,10,1190.8746337890625,11908.746337890625,14.094001290893555
2020-07-14,ADANIGREEN,SELL(RISK-OFF),30,348.1000061035156,10443.000183105469,10.792840689239501
2020-07-14,DIXON,SELL(RISK-OFF),10,1269.633056640625,12696.33056640625,13.121657640380858
2020-08-03,ADANIGREEN,BUY,40,339.79998779296875,13591.99951171875,16.08613142211914
2020-08-03,DIXON,BUY,8,1590.2144775390625,12721.7158203125,15.056150673339843
2020-08-03,ESCORTS,BUY,13,1064.5706787109375,13839.418823242188,16.378952177307127
2020-08-03,MUTHOOTFIN,BUY,11,1172.9041748046875,12901.945922851562,15.269452999694824
2020-08-03,BDL,BUY,75,183.6314239501953,13772.356796264648,16.299584268379213
2020-08-03,AUROPHARMA,BUY,16,837.6527709960938,13402.4443359375,15.861792871582033
2020-08-03,LAURUSLABS,BUY,70,197.1456451416016,13800.195159912111,16.332530971755983
2020-09-01,BDL,SELL(rotation),75,178.9247589111328,13419.356918334961,13.868905375099182
2020-09-01,AUROPHARMA,SELL(rotation),16,790.6317138671875,12650.107421875,13.073886020507814
2020-09-01,MUTHOOTFIN,BUY,2,1060.1319580078125,2120.263916015625,2.509332344604492
2020-09-01,MCX,BUY,50,295.324951171875,14766.24755859375,17.475853985595705
2020-09-21,MUTHOOTFIN,SELL(100DMA),13,955.5455322265624,12422.09191894531,12.838231998229979
2020-09-21,MUTHOOTFIN,BUY(replacement),17,955.5455322265624,16244.27404785156,19.225098335632325
2020-09-22,MUTHOOTFIN,SELL(100DMA),17,928.1070556640624,15777.81994628906,16.306376914489743
2020-09-22,MUTHOOTFIN,BUY(replacement),17,928.1070556640624,15777.81994628906,18.673049906433103
2020-09-23,MUTHOOTFIN,SELL(100DMA),17,956.0028686523438,16252.048767089844,16.79649240078735
2020-09-23,MUTHOOTFIN,BUY(replacement),16,956.0028686523438,15296.0458984375,18.102870320800783
2020-09-24,MUTHOOTFIN,SELL(100DMA),16,931.8112182617188,14908.9794921875,15.40843030517578
2020-09-24,MUTHOOTFIN,BUY(replacement),16,931.8112182617188,14908.9794921875,17.644777229003907
2020-10-01,MUTHOOTFIN,SELL(rank),16,1055.23876953125,16883.8203125,17.44942829296875
2020-10-01,MCX,SELL(rank),50,331.8228454589844,16591.14227294922,17.146945539093018
2020-10-01,TATACONSUM,BUY(replacement),35,485.6667175292969,16998.33511352539,20.117529606857303
2020-10-01,PERSISTENT,BUY(replacement),28,623.5612182617188,17459.714111328125,20.663571650756836
2020-10-01,ESCORTS,SELL(rotation),13,1242.5726318359375,16153.444213867188,16.69458459503174
2020-10-01,DIXON,BUY,1,1766.1907958984375,1766.1907958984375,2.0902868069458007
2020-10-01,ADANIENT,BUY,56,307.4032897949219,17214.584228515625,20.373460434448244
2020-10-21,TATACONSUM,SELL(100DMA),35,443.88275146484375,15535.896301269531,16.05634882736206
2020-10-21,TATACONSUM,BUY(replacement),39,443.88275146484375,17311.427307128906,20.48807421798706
2020-10-22,TATACONSUM,SELL(100DMA),39,444.7413330078125,17344.911987304688,17.925966538879393
2020-10-22,TATACONSUM,BUY(replacement),39,444.7413330078125,17344.911987304688,20.527703336975097
2020-11-02,TATACONSUM,SELL(rotation),39,471.0232543945313,18369.906921386722,18.985298803253176
2020-11-02,PERSISTENT,BUY,5,539.933349609375,2699.666748046875,3.195055596313477
2020-11-02,APLAPOLLO,BUY,59,306.8915405273437,18106.600891113278,21.429162154632564
2021-01-01,PERSISTENT,SELL(rotation),33,716.25244140625,23636.33056640625,24.42814764038086
2021-01-01,ATGL,BUY,64,376.30865478515625,24083.75390625,28.503122748046874
2021-04-12,ADANIGREEN,SELL(100DMA),40,1085.6500244140625,43426.0009765625,44.880772009277344
2021-04-12,ADANIGREEN,BUY(replacement),34,1085.6500244140625,36912.100830078125,43.68547133239746
2021-04-19,ADANIGREEN,SELL(100DMA),34,1056.3499755859375,35915.899169921875,37.11908179211426
2021-04-19,ADANIGREEN,BUY(replacement),37,1056.3499755859375,39084.94909667969,46.25703725592041
2021-04-20,ADANIGREEN,SELL(100DMA),37,1043.949951171875,38626.148193359375,39.920124157836916
2021-04-20,ADANIGREEN,BUY(replacement),38,1043.949951171875,39670.09814453125,46.94956115405274
2021-04-22,ADANIGREEN,SELL(100DMA),38,1030.449951171875,39157.09814453125,40.46886093237305
2021-04-22,ADANIGREEN,BUY(replacement),39,1030.449951171875,40187.548095703125,47.56196317126465
2021-04-23,ADANIGREEN,SELL(100DMA),39,1052.4000244140625,41043.60095214844,42.41856158404541
2021-04-23,ADANIGREEN,BUY(replacement),38,1052.4000244140625,39991.200927734375,47.329586297973634
2021-04-26,ADANIGREEN,SELL(100DMA),38,1049.25,39871.5,41.20719525
2021-04-26,ADANIGREEN,BUY(replacement),38,1049.25,39871.5,47.18792025
2021-04-27,ADANIGREEN,SELL(100DMA),38,1054.5999755859375,40074.799072265625,41.41730484118653
2021-04-27,ADANIGREEN,BUY(replacement),39,1054.5999755859375,41129.39904785156,48.67664377313233
2021-04-28,ADANIGREEN,SELL(100DMA),39,1054.699951171875,41133.298095703125,42.511263581909176
2021-04-28,ADANIGREEN,BUY(replacement),39,1054.699951171875,41133.298095703125,48.681258296264645
2021-04-29,ADANIGREEN,SELL(100DMA),39,1055.75,41174.25,42.553587375
2021-04-29,ADANIGREEN,BUY(replacement),39,1055.75,41174.25,48.729724875
2021-04-30,ADANIGREEN,SELL(100DMA),39,1018.9500122070312,39739.05047607422,41.07030866702271
2021-04-30,ADANIGREEN,BUY(replacement),40,1018.9500122070312,40758.00048828125,48.237093577880856
2021-05-03,ADANIGREEN,SELL(100DMA),40,1036.5,41460.0,42.848910000000004
2021-05-03,LAURUSLABS,SELL(rotation),70,469.29974365234375,32850.98205566406,33.95148995452881
2021-05-03,APLAPOLLO,BUY,5,668.7637329101562,3343.8186645507812,3.9574093894958495
2021-05-03,ADANIGREEN,BUY,41,1036.5,42496.5,50.29460775
2021-05-03,DIXON,BUY,1,4241.70556640625,4241.70556640625,5.0200585378417975
2021-05-04,ADANIGREEN,SELL(100DMA),41,1045.0999755859375,42849.09899902344,44.28454381549072
2021-05-04,ADANIGREEN,BUY(replacement),41,1045.0999755859375,42849.09899902344,50.71190866534424
2021-05-05,ADANIGREEN,SELL(100DMA),41,1064.550048828125,43646.552001953125,45.10871149401856
2021-05-05,ADANIGREEN,BUY(replacement),40,1064.550048828125,42582.001953125,50.39579931152344
2021-05-11,ADANIGREEN,SELL(100DMA),40,1077.949951171875,43117.998046875,44.562450981445316
2021-05-11,ADANIGREEN,BUY(replacement),40,1077.949951171875,43117.998046875,51.03015068847657
2021-05-12,ADANIGREEN,SELL(100DMA),40,1049.800048828125,41992.001953125,43.398734018554684
2021-05-12,ADANIGREEN,BUY(replacement),41,1049.800048828125,43041.802001953125,50.93997266931152
2021-05-14,ADANIGREEN,SELL(100DMA),41,1088.050048828125,44610.052001953125,46.10448874401856
2021-05-14,ADANIGREEN,BUY(replacement),38,1088.050048828125,41345.90185546875,48.93287484594727
2021-06-01,ADANIGREEN,SELL(rotation),38,1271.050048828125,48299.90185546875,49.91794856762696
2021-06-01,SAIL,BUY,448,104.53036499023438,46829.603515625,55.42283576074219
2021-06-01,DIXON,BUY,1,4098.4677734375,4098.4677734375,4.850536609863282
2021-06-01,APLAPOLLO,BUY,9,639.8628540039062,5758.765686035156,6.815499189422607
2021-06-30,ATGL,SELL(100DMA),64,1018.71337890625,65197.65625,67.38177773437499
2021-06-30,ATGL,BUY(replacement),45,1018.71337890625,45842.10205078125,54.25412777709961
2021-07-01,ATGL,SELL(100DMA),45,967.8201904296876,43551.908569335945,45.010897506408696
2021-07-01,ATGL,BUY(replacement),47,967.8201904296876,45487.54895019532,53.83451418255616
2021-07-01,DIXON,SELL(rotation),11,4401.9072265625,48420.9794921875,50.04308230517578
2021-07-01,APLAPOLLO,SELL(rotation),73,810.1115112304688,59138.14031982422,61.11926802053833
2021-07-01,LAURUSLABS,BUY,69,656.4674682617188,45296.255310058594,53.60811815945435
2021-07-01,KPITTECH,BUY,179,255.6323089599609,45758.183303833,54.15480994008635
2021-07-01,TATAELXSI,BUY,11,4102.54736328125,45128.02099609375,53.409012848876955
2021-07-02,ATGL,SELL(100DMA),47,919.47412109375,43215.28369140625,44.66299569506836
2021-07-02,ATGL,BUY(replacement),49,919.47412109375,45054.23193359375,53.3216834934082
2021-07-05,ATGL,SELL(100DMA),49,873.525390625,42802.744140625,44.23663606933594
2021-07-05,ATGL,BUY(replacement),51,873.525390625,44549.794921875,52.724682290039055
2021-07-06,ATGL,SELL(100DMA),51,917.1767578125,46776.0146484375,48.34301113916016
2021-07-06,ATGL,BUY(replacement),48,917.1767578125,44024.484375,52.1029772578125
2021-07-07,ATGL,SELL(100DMA),48,899.7960205078125,43190.208984375,44.63708098535156
2021-07-07,ATGL,BUY(replacement),49,899.7960205078125,44090.00500488281,52.180520923278806
2021-07-08,ATGL,SELL(100DMA),49,920.9224853515624,45125.201782226555,46.636896041931145
2021-07-08,ATGL,BUY(replacement),48,920.9224853515624,44204.27929687499,52.31576454785156
2021-07-09,ATGL,SELL(100DMA),48,916.1278686523438,43974.1376953125,45.44727130810547
2021-07-09,ATGL,BUY(replacement),48,916.1278686523438,43974.1376953125,52.04339196240234
2021-07-12,ATGL,SELL(100DMA),48,908.2865600585938,43597.7548828125,45.05827967138672
2021-07-12,ATGL,BUY(replacement),49,908.2865600585938,44506.041442871094,52.67290004763794
2021-07-13,ATGL,SELL(100DMA),49,922.6705932617188,45210.85906982422,46.72542284866333
2021-07-13,ATGL,BUY(replacement),48,922.6705932617188,44288.1884765625,52.41507106201172
2021-07-14,ATGL,SELL(100DMA),48,880.2678833007812,42252.8583984375,43.66832915478516
2021-07-14,ATGL,BUY(replacement),50,880.2678833007812,44013.39416503906,52.08985199432374
2021-07-15,ATGL,SELL(100DMA),50,891.9049072265625,44595.245361328125,46.08918608093262
2021-07-15,ATGL,BUY(replacement),50,891.9049072265625,44595.245361328125,52.77847288513183
2021-07-16,ATGL,SELL(100DMA),50,895.55078125,44777.5390625,46.277586621093754
2021-07-16,ATGL,BUY(replacement),49,895.55078125,43881.98828125,51.93433313085938
2021-07-19,ATGL,SELL(100DMA),49,854.047119140625,41848.308837890625,43.250227183959964
2021-07-19,ATGL,BUY(replacement),51,854.047119140625,43556.403076171875,51.54900304064941
2021-07-20,ATGL,SELL(100DMA),51,814.7908935546875,41554.33557128906,42.946405812927246
2021-07-20,ATGL,BUY(replacement),53,814.7908935546875,43183.91735839844,51.10816619366455
2021-07-22,ATGL,SELL(100DMA),53,855.1458740234375,45322.73132324219,46.8410428225708
2021-07-22,ATGL,BUY(replacement),51,855.1458740234375,43612.43957519531,51.615322237243646
2021-07-23,ATGL,SELL(100DMA),51,879.6185302734375,44860.54504394531,46.36337330291748
2021-07-23,ATGL,BUY(replacement),50,879.6185302734375,43980.926513671875,52.05142652893066
2021-07-26,ATGL,SELL(100DMA),50,906.438720703125,45321.93603515625,46.84022089233398
2021-07-26,ATGL,BUY(replacement),49,906.438720703125,44415.497314453125,52.565741071655275
2021-07-27,ATGL,SELL(100DMA),49,930.0123901367188,45570.60711669922,47.09722245510864
2021-07-27,ATGL,BUY(replacement),48,930.0123901367188,44640.5947265625,52.83214385888672
2021-07-28,ATGL,SELL(100DMA),48,932.3598022460938,44753.2705078125,46.252505069824224
2021-07-28,ATGL,BUY(replacement),48,932.3598022460938,44753.2705078125,52.96549564599609
2021-07-29,ATGL,SELL(100DMA),48,921.1722412109376,44216.26757812501,45.6975125419922
2021-07-29,ATGL,BUY(replacement),49,921.1722412109376,45137.439819335945,53.42016002618409
2021-07-30,ATGL,SELL(100DMA),49,891.5552978515625,43686.20959472656,45.1496976161499
2021-07-30,ATGL,BUY(replacement),51,891.5552978515625,45469.32019042969,53.81294044537354
2021-08-02,ATGL,SELL(100DMA),51,887.3599243164062,45255.35614013672,46.7714105708313
2021-08-02,JSWENERGY,BUY(replacement),193,238.144775390625,45961.941650390625,54.395957943237306
2021-08-02,SAIL,SELL(rotation),448,120.3134307861328,53900.41699218749,55.706080961425776
2021-08-02,KPITTECH,SELL(rotation),179,288.2010192871094,51587.98245239258,53.316179864547735
2021-08-02,ATGL,BUY,51,887.3599243164062,45255.35614013672,53.55971399185181
2021-08-02,PERSISTENT,BUY,30,1515.6533203125,45469.599609375,53.81327113769531
2021-08-03,ATGL,SELL(100DMA),51,900.9948120117188,45950.735412597656,47.49008504891968
2021-08-03,ATGL,BUY(replacement),51,900.9948120117188,45950.735412597656,54.38269536080933
2021-08-04,ATGL,SELL(100DMA),51,901.9437255859376,45999.13000488282,47.540100860046394
2021-08-04,ATGL,BUY(replacement),50,901.9437255859376,45097.18627929688,53.372519961547866
2021-08-05,ATGL,SELL(100DMA),50,905.6396484375,45281.982421875,46.798928833007814
2021-08-05,ATGL,BUY(replacement),51,905.6396484375,46187.6220703125,54.66305072021484
2021-08-06,ATGL,SELL(100DMA),51,923.9191284179688,47119.875549316406,48.6983913802185
2021-08-06,ATGL,BUY(replacement),51,923.9191284179688,47119.875549316406,55.76637271261596
2021-08-09,ATGL,SELL(100DMA),51,915.9281616210938,46712.33624267578,48.277199506805424
2021-08-09,ATGL,BUY(replacement),51,915.9281616210938,46712.33624267578,55.28404994320679
2021-08-10,ATGL,SELL(100DMA),51,885.412109375,45156.017578125,46.66874416699219
2021-08-10,ATGL,BUY(replacement),52,885.412109375,46041.4296875,54.49003203515625
2021-08-11,ATGL,SELL(100DMA),52,899.0968017578125,46753.03369140625,48.31926032006836
2021-08-11,ATGL,BUY(replacement),51,899.0968017578125,45853.93688964844,54.26813430889892
2021-08-12,ATGL,SELL(100DMA),51,906.988037109375,46256.389892578125,47.8059789539795
2021-08-12,ATGL,BUY(replacement),51,906.988037109375,46256.389892578125,54.74443743786621
2021-08-13,ATGL,SELL(100DMA),51,916.1777954101562,46725.06756591797,48.29035732937622
2021-08-13,ATGL,BUY(replacement),50,916.1777954101562,45808.88977050781,54.21482104339599
2021-08-16,ATGL,SELL(100DMA),50,927.0157470703124,46350.78735351562,47.9035387298584
2021-08-16,ATGL,BUY(replacement),50,927.0157470703124,46350.78735351562,54.85615683288574
2021-08-17,ATGL,SELL(100DMA),50,972.0655517578124,48603.27758789062,50.231487387084954
2021-08-17,ATGL,BUY(replacement),49,972.0655517578124,47631.212036132805,56.37153944476318
2021-08-18,ATGL,SELL(100DMA),49,1020.6611938476562,50012.398498535156,51.68781384823608
2021-08-18,ATGL,BUY(replacement),47,1020.6611938476562,47971.076110839844,56.773768577178956
2021-08-20,ATGL,SELL(100DMA),47,1071.6544189453125,50367.75769042969,52.05507757305909
2021-08-20,ATGL,BUY(replacement),44,1071.6544189453125,47152.79443359375,55.8053322121582
2021-08-23,ATGL,SELL(100DMA),44,1125.1947021484375,49508.56689453125,51.167103885498044
