effective_date,ticker,sector
2015-09-28,J&KBANK,Financial Services
2015-09-28,JAGRAN,Media
2015-09-28,JINDALSTEL,Metals & Mining
2015-09-28,JIOFIN,Financial Services
2015-09-28,JPASSOCIAT,Construction
2015-09-28,JSL,Metals & Mining
2015-09-28,JSWENERGY,Power
2015-09-28,JSWINFRA,Services
2015-09-28,JSWSTEEL,Metals & Mining
2015-09-28,JUBLFOOD,Consumer Services
2015-09-28,JUSTDIAL,Consumer Services
2015-09-28,KAJARIACER,Construction Materials
2015-09-28,KALYANKJIL,Consumer Durables
2015-09-28,KARURVYSYA,Financial Services
2015-09-28,KEI,Capital Goods
2015-09-28,KOTAKBANK,Financial Services
2015-09-28,KPRMILL,Textiles
2015-09-28,KSCL,Chemicals
2015-09-28,LAURUSLABS,Healthcare
2015-09-28,LENSKART,Consumer Services
2015-09-28,LGEINDIA,Consumer Durables
2015-09-28,LICHSGFIN,Financial Services
2015-09-28,LICI,Financial Services
2015-09-28,LINDEINDIA,Chemicals
2015-09-28,LLOYDSME,Metals & Mining
2015-09-28,LODHA,Realty
2015-09-28,LTF,Financial Services
2015-09-28,LTM,Information Technology
2015-09-28,LUPIN,Healthcare
2015-09-28,M&M,Automobile and Auto Components
2015-09-28,M&MFIN,Financial Services
2015-09-28,MAHABANK,Financial Services
2015-09-28,MAHINDCIE,Automobile and Auto Components
2015-09-28,MANKIND,Healthcare
2015-09-28,MARICO,Fast Moving Consumer Goods
2015-09-28,MARUTI,Automobile and Auto Components
2015-09-28,MAXHEALTH,Healthcare
2015-09-28,MAZDOCK,Capital Goods
2015-09-28,MCX,Financial Services
2015-09-28,MEDANTA,Healthcare
2015-09-28,MHRIL,Consumer Services
2015-09-28,MOIL,Metals & Mining
2015-09-28,MOTHERSON,Automobile and Auto Components
2015-09-28,MPHASIS,Information Technology
2015-09-28,MRF,Automobile and Auto Components
2015-09-28,MUTHOOTFIN,Financial Services
2015-09-28,NATIONALUM,Metals & Mining
2015-09-28,NAUKRI,Consumer Services
2015-09-28,NESTLEIND,Fast Moving Consumer Goods
2015-09-28,NETWORK18,Media
2015-09-28,NHPC,Power
2015-09-28,NLCINDIA,Power
2015-09-28,NMDC,Metals & Mining
2015-09-28,NTPC,Power
2015-09-28,NTPCGREEN,Power
2015-09-28,NYKAA,Consumer Services
2015-09-28,OBEROIRLTY,Realty
2015-09-28,OFSS,Information Technology
2015-09-28,OIL,Oil Gas & Consumable Fuels
2015-09-28,ONGC,Oil Gas & Consumable Fuels
2015-09-28,PAGEIND,Textiles
2015-09-28,PATANJALI,Fast Moving Consumer Goods
2015-09-28,PAYTM,Financial Services
2015-09-28,PCJEWELLER,Consumer Durables
2015-09-28,PERSISTENT,Information Technology
2015-09-28,PETRONET,Oil Gas & Consumable Fuels
2015-09-28,PFC,Financial Services
2015-09-28,PHOENIXLTD,Realty
2015-09-28,PIDILITIND,Chemicals
2015-09-28,PIIND,Chemicals
2015-09-28,PNB,Financial Services
2015-09-28,POLICYBZR,Financial Services
2015-09-28,POWERGRID,Power
2015-09-28,POWERINDIA,Capital Goods
2015-09-28,PREMIERENE,Capital Goods
2015-09-28,PRESTIGE,Realty
2015-09-28,PRISMJOINTS,Construction Materials
2015-09-28,RADICO,Fast Moving Consumer Goods
2015-09-28,RCOM,Telecommunication
2015-09-28,RECLTD,Financial Services
2015-09-28,REDINGTON,Information Technology
2015-09-28,RELCAPITAL,Financial Services
2015-09-28,RELIANCE,Oil Gas & Consumable Fuels
2015-09-28,RPOWER,Power
2015-09-28,RVNL,Construction
2015-09-28,SAIL,Metals & Mining
2015-09-28,SBIN,Financial Services
2015-09-28,SCHAEFFLER,Automobile and Auto Components
2015-09-28,SHREECEM,Construction Materials
2015-09-28,SHRIRAMFIN,Financial Services
2015-09-28,SIEMENS,Capital Goods
2015-09-28,SJVN,Power
2015-09-28,SOLARINDS,Chemicals
2015-09-28,SPARC,Healthcare
2015-09-28,SRF,Chemicals
2015-09-28,STAR,Healthcare
2015-09-28,SUNPHARMA,Healthcare
2015-09-28,SUPREMEIND,Capital Goods
2015-09-28,SUZLON,Capital Goods
2015-09-28,SWIGGY,Consumer Services
2015-09-28,TATACAP,Financial Services
2015-09-28,TATACOMM,Telecommunication
2015-09-28,TATACONSUM,Fast Moving Consumer Goods
2015-09-28,TATAINVEST,Financial Services
2015-09-28,TATAPOWER,Power
2015-09-28,TATASTEEL,Metals & Mining
2015-09-28,TCS,Information Technology
2015-09-28,TECHM,Information Technology
2015-09-28,THERMAX,Capital Goods
2015-09-28,TIINDIA,Automobile and Auto Components
2015-09-28,TITAN,Consumer Durables
2015-09-28,TMPV,Automobile and Auto Components
2015-09-28,TORNTPHARM,Healthcare
2015-09-28,TORNTPOWER,Power
2015-09-28,TRENT,Consumer Services
2015-09-28,TTKPRESTIG,Consumer Durables
2015-09-28,TV18BRDCST,Media
2015-09-28,TVSMOTOR,Automobile and Auto Components
2015-09-28,UBL,Fast Moving Consumer Goods
2015-09-28,UCOBANK,Financial Services
2015-09-28,ULTRACEMCO,Construction Materials
2015-09-28,UNIONBANK,Financial Services
2015-09-28,UNITDSPR,Fast Moving Consumer Goods
2015-09-28,UNOMINDA,Automobile and Auto Components
2015-09-28,VAKRANGEE,Information Technology
2015-09-28,VEDL,Metals & Mining
2015-09-28,VMM,Consumer Services
2015-09-28,VOLTAS,Consumer Durables
2015-09-28,WAAREEENER,Capital Goods
2015-09-28,WIPRO,Information Technology
2015-09-28,WOCKHARDT,Healthcare
2015-09-28,YESBANK,Financial Services
2016-04-01,360ONE,Financial Services
2016-04-01,3MINDIA,Diversified
2016-04-01,ABB,Capital Goods
2016-04-01,ACC,Construction Materials
2016-04-01,ADANIENT,Metals & Mining
2016-04-01,ADANIPORTS,Services
2016-04-01,ADANIPOWER,Power
2016-04-01,AIAENG,Capital Goods
2016-04-01,AIIL,Financial Services
2016-04-01,AJANTPHARM,Healthcare
2016-04-01,AKZOINDIA,Chemicals
2016-04-01,AMBUJACEM,Construction Materials
2016-04-01,ANTHEM,Healthcare
2016-04-01,APLAPOLLO,Capital Goods
2016-04-01,APOLLOHOSP,Healthcare
2016-04-01,APOLLOTYRE,Automobile and Auto Components
2016-04-01,ARVIND,Textiles
2016-04-01,ASHOKLEY,Capital Goods
2016-04-01,ASIANPAINT,Consumer Durables
2016-04-01,AUROPHARMA,Healthcare
2016-04-01,AWL,Fast Moving Consumer Goods
2016-04-01,AXISBANK,Financial Services
2016-04-01,BAJAJ-AUTO,Automobile and Auto Components
2016-04-01,BAJAJCORP,Fast Moving Consumer Goods
2016-04-01,BAJAJFINSV,Financial Services
2016-04-01,BAJAJHLDNG,Financial Services
2016-04-01,BALKRISIND,Automobile and Auto Components
2016-04-01,BANKINDIA,Financial Services
2016-04-01,BASF,Chemicals
2016-04-01,BDL,Capital Goods
2016-04-01,BEL,Capital Goods
2016-04-01,BEML,Capital Goods
2016-04-01,BERGEPAINT,Consumer Durables
2016-04-01,BHARATFORG,Automobile and Auto Components
2016-04-01,BHARTIARTL,Telecommunication
2016-04-01,BHARTIHEXA,Telecommunication
2016-04-01,BHEL,Capital Goods
2016-04-01,BIOCON,Healthcare
2016-04-01,BLUESTARCO,Consumer Durables
2016-04-01,BOSCHLTD,Automobile and Auto Components
2016-04-01,BPCL,Oil Gas & Consumable Fuels
2016-04-01,BRITANNIA,Fast Moving Consumer Goods
2016-04-01,BSE,Financial Services
2016-04-01,CANBK,Financial Services
2016-04-01,CENTURYTEX,Textiles
2016-04-01,CGPOWER,Capital Goods
2016-04-01,CHOLAFIN,Financial Services
2016-04-01,CIPLA,Healthcare
2016-04-01,COALINDIA,Oil Gas & Consumable Fuels
2016-04-01,COCHINSHIP,Capital Goods
2016-04-01,COLPAL,Fast Moving Consumer Goods
2016-04-01,CONCOR,Services
2016-04-01,COROMANDEL,Chemicals
2016-04-01,CRISIL,Financial Services
2016-04-01,CUMMINSIND,Capital Goods
2016-04-01,CYIENT,Information Technology
2016-04-01,DABUR,Fast Moving Consumer Goods
2016-04-01,DALBHARAT,Construction Materials
2016-04-01,DISHTV,Media
2016-04-01,DIVISLAB,Healthcare
2016-04-01,DIXON,Consumer Durables
2016-04-01,DLF,Realty
2016-04-01,DRREDDY,Healthcare
2016-04-01,ECLERX,Information Technology
2016-04-01,EICHERMOT,Automobile and Auto Components
2016-04-01,ENRIN,Capital Goods
2016-04-01,ETERNAL,Consumer Services
2016-04-01,EXIDEIND,Automobile and Auto Components
2016-04-01,FLUOROCHEM,Chemicals
2016-04-01,FORTIS,Healthcare
2016-04-01,GESHIP,Services
2016-04-01,GLAXO,Healthcare
2016-04-01,GLENMARK,Healthcare
2016-04-01,GMRAIRPORT,Services
2016-04-01,GODFRYPHLP,Fast Moving Consumer Goods
2016-04-01,GODREJCP,Fast Moving Consumer Goods
2016-04-01,GODREJIND,Diversified
2016-04-01,GPPL,Services
2016-04-01,GRASIM,Construction Materials
2016-04-01,GROWW,Financial Services
2016-04-01,GVT&D,Capital Goods
2016-04-01,HAVELLS,Consumer Durables
2016-04-01,HCLTECH,Information Technology
2016-04-01,HDBFS,Financial Services
2016-04-01,HEROMOTOCO,Automobile and Auto Components
2016-04-01,HEXT,Information Technology
2016-04-01,HINDALCO,Metals & Mining
2016-04-01,HINDPETRO,Oil Gas & Consumable Fuels
2016-04-01,HINDUNILVR,Fast Moving Consumer Goods
2016-04-01,HINDUSTANUNILVR,Fast Moving Consumer Goods
2016-04-01,HINDZINC,Metals & Mining
2016-04-01,HONAUT,Capital Goods
2016-04-01,HYUNDAI,Automobile and Auto Components
2016-04-01,ICICIAMC,Financial Services
2016-04-01,ICICIBANK,Financial Services
2016-04-01,IDEA,Telecommunication
2016-04-01,IDFCFIRSTB,Financial Services
2016-04-01,IIFL,Financial Services
2016-04-01,INDHOTEL,Consumer Services
2016-04-01,INDIANB,Financial Services
2016-04-01,INDUSINDBK,Financial Services
2016-04-01,INDUSTOWER,Telecommunication
2016-04-01,INFY,Information Technology
2016-04-01,IOB,Financial Services
2016-04-01,IOC,Oil Gas & Consumable Fuels
2016-04-01,IPCALAB,Healthcare
2016-04-01,IRB,Construction
2016-04-01,IREDA,Financial Services
2016-04-01,IRFC,Financial Services
2016-04-01,ITC,Fast Moving Consumer Goods
2016-04-01,ITCHOTELS,Consumer Services
2016-04-01,JAGRAN,Media
2016-04-01,JETAIRWAYS,Services
2016-04-01,JINDALSTEL,Metals & Mining
2016-04-01,JIOFIN,Financial Services
2016-04-01,JSL,Metals & Mining
2016-04-01,JSWENERGY,Power
2016-04-01,JSWINFRA,Services
2016-04-01,JSWSTEEL,Metals & Mining
2016-04-01,JUBLFOOD,Consumer Services
2016-04-01,JUSTDIAL,Consumer Services
2016-04-01,KAJARIACER,Construction Materials
2016-04-01,KALYANKJIL,Consumer Durables
2016-04-01,KARURVYSYA,Financial Services
2016-04-01,KEI,Capital Goods
2016-04-01,KOTAKBANK,Financial Services
2016-04-01,KPRMILL,Textiles
2016-04-01,LAURUSLABS,Healthcare
2016-04-01,LENSKART,Consumer Services
2016-04-01,LGEINDIA,Consumer Durables
2016-04-01,LICHSGFIN,Financial Services
2016-04-01,LICI,Financial Services
2016-04-01,LINDEINDIA,Chemicals
2016-04-01,LLOYDSME,Metals & Mining
2016-04-01,LODHA,Realty
2016-04-01,LTF,Financial Services
2016-04-01,LTM,Information Technology
2016-04-01,LUPIN,Healthcare
2016-04-01,M&M,Automobile and Auto Components
2016-04-01,M&MFIN,Financial Services
2016-04-01,MAHABANK,Financial Services
2016-04-01,MAHINDCIE,Automobile and Auto Components
2016-04-01,MANKIND,Healthcare
2016-04-01,MARICO,Fast Moving Consumer Goods
2016-04-01,MARUTI,Automobile and Auto Components
2016-04-01,MAXHEALTH,Healthcare
2016-04-01,MAZDOCK,Capital Goods
2016-04-01,MCX,Financial Services
2016-04-01,MEDANTA,Healthcare
2016-04-01,MHRIL,Consumer Services
2016-04-01,MOTHERSON,Automobile and Auto Components
2016-04-01,MPHASIS,Information Technology
2016-04-01,MRF,Automobile and Auto Components
2016-04-01,MUTHOOTFIN,Financial Services
2016-04-01,NATIONALUM,Metals & Mining
2016-04-01,NAUKRI,Consumer Services
2016-04-01,NETWORK18,Media
2016-04-01,NHPC,Power
2016-04-01,NLCINDIA,Power
2016-04-01,NMDC,Metals & Mining
2016-04-01,NTPC,Power
2016-04-01,NTPCGREEN,Power
2016-04-01,NYKAA,Consumer Services
2016-04-01,OBEROIRLTY,Realty
2016-04-01,OFSS,Information Technology
2016-04-01,OIL,Oil Gas & Consumable Fuels
2016-04-01,ONGC,Oil Gas & Consumable Fuels
2016-04-01,PAGEIND,Textiles
2016-04-01,PATANJALI,Fast Moving Consumer Goods
2016-04-01,PAYTM,Financial Services
2016-04-01,PCJEWELLER,Consumer Durables
2016-04-01,PERSISTENT,Information Technology
2016-04-01,PETRONET,Oil Gas & Consumable Fuels
2016-04-01,PFC,Financial Services
2016-04-01,PHOENIXLTD,Realty
2016-04-01,PIDILITIND,Chemicals
2016-04-01,PIIND,Chemicals
2016-04-01,POLICYBZR,Financial Services
2016-04-01,POWERGRID,Power
2016-04-01,POWERINDIA,Capital Goods
2016-04-01,PREMIERENE,Capital Goods
2016-04-01,PRESTIGE,Realty
2016-04-01,PRISMJOINTS,Construction Materials
2016-04-01,RADICO,Fast Moving Consumer Goods
2016-04-01,RCOM,Telecommunication
2016-04-01,RECLTD,Financial Services
2016-04-01,REDINGTON,Information Technology
2016-04-01,RELAXO,Consumer Durables
2016-04-01,RELCAPITAL,Financial Services
2016-04-01,RELIANCE,Oil Gas & Consumable Fuels
2016-04-01,RPOWER,Power
2016-04-01,RVNL,Construction
2016-04-01,SAIL,Metals & Mining
2016-04-01,SBIN,Financial Services
2016-04-01,SCHAEFFLER,Automobile and Auto Components
2016-04-01,SHREECEM,Construction Materials
2016-04-01,SHRIRAMFIN,Financial Services
2016-04-01,SIEMENS,Capital Goods
2016-04-01,SJVN,Power
2016-04-01,SOLARINDS,Chemicals
2016-04-01,SPARC,Healthcare
2016-04-01,SRF,Chemicals
2016-04-01,STAR,Healthcare
2016-04-01,SUNPHARMA,Healthcare
2016-04-01,SUPREMEIND,Capital Goods
2016-04-01,SUZLON,Capital Goods
2016-04-01,SWIGGY,Consumer Services
2016-04-01,TATACAP,Financial Services
2016-04-01,TATACOMM,Telecommunication
2016-04-01,TATACONSUM,Fast Moving Consumer Goods
2016-04-01,TATAELXSI,Information Technology
2016-04-01,TATAINVEST,Financial Services
2016-04-01,TATAPOWER,Power
2016-04-01,TATASTEEL,Metals & Mining
2016-04-01,TCS,Information Technology
2016-04-01,TECHM,Information Technology
2016-04-01,THERMAX,Capital Goods
2016-04-01,TIINDIA,Automobile and Auto Components
2016-04-01,TITAN,Consumer Durables
2016-04-01,TMCV,Capital Goods
2016-04-01,TMPV,Automobile and Auto Components
2016-04-01,TORNTPHARM,Healthcare
2016-04-01,TORNTPOWER,Power
2016-04-01,TRENT,Consumer Services
2016-04-01,TTKPRESTIG,Consumer Durables
2016-04-01,TV18BRDCST,Media
2016-04-01,TVSMOTOR,Automobile and Auto Components
2016-04-01,UBL,Fast Moving Consumer Goods
2016-04-01,UCOBANK,Financial Services
2016-04-01,ULTRACEMCO,Construction Materials
2016-04-01,UNITDSPR,Fast Moving Consumer Goods
2016-04-01,UNOMINDA,Automobile and Auto Components
2016-04-01,VAKRANGEE,Information Technology
2016-04-01,VEDL,Metals & Mining
2016-04-01,VMM,Consumer Services
2016-04-01,VOLTAS,Consumer Durables
2016-04-01,VTL,Textiles
2016-04-01,WAAREEENER,Capital Goods
2016-04-01,WIPRO,Information Technology
2016-04-01,WOCKHARDT,Healthcare
2016-04-01,YESBANK,Financial Services
2016-09-30,360ONE,Financial Services
2016-09-30,3MINDIA,Diversified
2016-09-30,ABB,Capital Goods
2016-09-30,ABCAPITAL,Financial Services
2016-09-30,ACC,Construction Materials
2016-09-30,ADANIENT,Metals & Mining
2016-09-30,ADANIPORTS,Services
2016-09-30,ADANIPOWER,Power
2016-09-30,AIAENG,Capital Goods
2016-09-30,AIIL,Financial Services
2016-09-30,AJANTPHARM,Healthcare
2016-09-30,AKZOINDIA,Chemicals
2016-09-30,ALKEM,Healthcare
2016-09-30,AMBUJACEM,Construction Materials
2016-09-30,ANTHEM,Healthcare
2016-09-30,APLAPOLLO,Capital Goods
2016-09-30,APOLLOHOSP,Healthcare
2016-09-30,APOLLOTYRE,Automobile and Auto Components
2016-09-30,ARVIND,Textiles
2016-09-30,ASHOKLEY,Capital Goods
2016-09-30,ASIANPAINT,Consumer Durables
2016-09-30,AUROPHARMA,Healthcare
2016-09-30,AWL,Fast Moving Consumer Goods
2016-09-30,AXISBANK,Financial Services
2016-09-30,BAJAJ-AUTO,Automobile and Auto Components
2016-09-30,BAJAJCORP,Fast Moving Consumer Goods
2016-09-30,BAJAJFINSV,Financial Services
2016-09-30,BAJAJHLDNG,Financial Services
2016-09-30,BALKRISIND,Automobile and Auto Components
2016-09-30,BANKINDIA,Financial Services
2016-09-30,BDL,Capital Goods
2016-09-30,BEL,Capital Goods
2016-09-30,BERGEPAINT,Consumer Durables
2016-09-30,BHARATFORG,Automobile and Auto Components
2016-09-30,BHARTIARTL,Telecommunication
2016-09-30,BHARTIHEXA,Telecommunication
2016-09-30,BHEL,Capital Goods
2016-09-30,BIOCON,Healthcare
2016-09-30,BLUESTARCO,Consumer Durables
2016-09-30,BOSCHLTD,Automobile and Auto Components
2016-09-30,BPCL,Oil Gas & Consumable Fuels
2016-09-30,BRITANNIA,Fast Moving Consumer Goods
2016-09-30,BSE,Financial Services
2016-09-30,CANBK,Financial Services
2016-09-30,CENTURYTEX,Textiles
2016-09-30,CGPOWER,Capital Goods
2016-09-30,CHOLAFIN,Financial Services
2016-09-30,CIPLA,Healthcare
2016-09-30,COALINDIA,Oil Gas & Consumable Fuels
2016-09-30,COCHINSHIP,Capital Goods
2016-09-30,COLPAL,Fast Moving Consumer Goods
2016-09-30,CONCOR,Services
2016-09-30,COROMANDEL,Chemicals
2016-09-30,CRISIL,Financial Services
2016-09-30,CUMMINSIND,Capital Goods
2016-09-30,CYIENT,Information Technology
2016-09-30,DABUR,Fast Moving Consumer Goods
2016-09-30,DALBHARAT,Construction Materials
2016-09-30,DISHTV,Media
2016-09-30,DIVISLAB,Healthcare
2016-09-30,DIXON,Consumer Durables
2016-09-30,DLF,Realty
2016-09-30,DRREDDY,Healthcare
2016-09-30,ECLERX,Information Technology
2016-09-30,EICHERMOT,Automobile and Auto Components
2016-09-30,ENRIN,Capital Goods
2016-09-30,ETERNAL,Consumer Services
2016-09-30,EXIDEIND,Automobile and Auto Components
2016-09-30,FLUOROCHEM,Chemicals
2016-09-30,FORTIS,Healthcare
2016-09-30,GESHIP,Services
2016-09-30,GLAXO,Healthcare
2016-09-30,GLENMARK,Healthcare
2016-09-30,GMRAIRPORT,Services
2016-09-30,GODFRYPHLP,Fast Moving Consumer Goods
2016-09-30,GODREJCP,Fast Moving Consumer Goods
2016-09-30,GODREJIND,Diversified
2016-09-30,GPPL,Services
2016-09-30,GRASIM,Construction Materials
2016-09-30,GROWW,Financial Services
2016-09-30,GVT&D,Capital Goods
2016-09-30,HAVELLS,Consumer Durables
2016-09-30,HCLTECH,Information Technology
2016-09-30,HDBFS,Financial Services
2016-09-30,HDFCBANK,Financial Services
2016-09-30,HEROMOTOCO,Automobile and Auto Components
2016-09-30,HEXT,Information Technology
2016-09-30,HINDALCO,Metals & Mining
2016-09-30,HINDPETRO,Oil Gas & Consumable Fuels
2016-09-30,HINDUNILVR,Fast Moving Consumer Goods
2016-09-30,HINDUSTANUNILVR,Fast Moving Consumer Goods
2016-09-30,HINDZINC,Metals & Mining
2016-09-30,HONAUT,Capital Goods
2016-09-30,HYUNDAI,Automobile and Auto Components
2016-09-30,ICICIAMC,Financial Services
2016-09-30,ICICIBANK,Financial Services
2016-09-30,IDEA,Telecommunication
2016-09-30,IDFCFIRSTB,Financial Services
2016-09-30,IIFL,Financial Services
2016-09-30,INDHOTEL,Consumer Services
2016-09-30,INDIGO,Services
2016-09-30,INDUSINDBK,Financial Services
2016-09-30,INDUSTOWER,Telecommunication
2016-09-30,INFY,Information Technology
2016-09-30,IOB,Financial Services
2016-09-30,IOC,Oil Gas & Consumable Fuels
2016-09-30,IPCALAB,Healthcare
2016-09-30,IRB,Construction
2016-09-30,IREDA,Financial Services
2016-09-30,IRFC,Financial Services
2016-09-30,ITCHOTELS,Consumer Services
2016-09-30,JAGRAN,Media
2016-09-30,JETAIRWAYS,Services
2016-09-30,JINDALSTEL,Metals & Mining
2016-09-30,JIOFIN,Financial Services
2016-09-30,JSL,Metals & Mining
2016-09-30,JSWENERGY,Power
2016-09-30,JSWINFRA,Services
2016-09-30,JSWSTEEL,Metals & Mining
2016-09-30,JUBLFOOD,Consumer Services
2016-09-30,JUSTDIAL,Consumer Services
2016-09-30,KAJARIACER,Construction Materials
2016-09-30,KALYANKJIL,Consumer Durables
2016-09-30,KARURVYSYA,Financial Services
2016-09-30,KEI,Capital Goods
2016-09-30,KOTAKBANK,Financial Services
2016-09-30,KPRMILL,Textiles
2016-09-30,LALPATHLAB,Healthcare
2016-09-30,LAURUSLABS,Healthcare
2016-09-30,LENSKART,Consumer Services
2016-09-30,LGEINDIA,Consumer Durables
2016-09-30,LICHSGFIN,Financial Services
2016-09-30,LICI,Financial Services
2016-09-30,LINDEINDIA,Chemicals
2016-09-30,LLOYDSME,Metals & Mining
2016-09-30,LODHA,Realty
2016-09-30,LTF,Financial Services
2016-09-30,LTM,Information Technology
2016-09-30,LUPIN,Healthcare
2016-09-30,M&M,Automobile and Auto Components
2016-09-30,M&MFIN,Financial Services
2016-09-30,MAHABANK,Financial Services
2016-09-30,MAHINDCIE,Automobile and Auto Components
2016-09-30,MANKIND,Healthcare
2016-09-30,MARICO,Fast Moving Consumer Goods
2016-09-30,MARUTI,Automobile and Auto Components
2016-09-30,MAXHEALTH,Healthcare
2016-09-30,MAZDOCK,Capital Goods
2016-09-30,MCX,Financial Services
2016-09-30,MEDANTA,Healthcare
2016-09-30,MFSL,Financial Services
2016-09-30,MHRIL,Consumer Services
2016-09-30,MOTHERSON,Automobile and Auto Components
2016-09-30,MPHASIS,Information Technology
2016-09-30,MRF,Automobile and Auto Components
2016-09-30,MUTHOOTFIN,Financial Services
2016-09-30,NARAYANA,Healthcare
2016-09-30,NATIONALUM,Metals & Mining
2016-09-30,NAUKRI,Consumer Services
2016-09-30,NETWORK18,Media
2016-09-30,NHPC,Power
2016-09-30,NLCINDIA,Power
2016-09-30,NMDC,Metals & Mining
2016-09-30,NTPC,Power
2016-09-30,NTPCGREEN,Power
2016-09-30,NYKAA,Consumer Services
2016-09-30,OBEROIRLTY,Realty
2016-09-30,OFSS,Information Technology
2016-09-30,OIL,Oil Gas & Consumable Fuels
2016-09-30,ONGC,Oil Gas & Consumable Fuels
2016-09-30,PAGEIND,Textiles
2016-09-30,PATANJALI,Fast Moving Consumer Goods
2016-09-30,PAYTM,Financial Services
2016-09-30,PCJEWELLER,Consumer Durables
2016-09-30,PERSISTENT,Information Technology
2016-09-30,PETRONET,Oil Gas & Consumable Fuels
2016-09-30,PFC,Financial Services
2016-09-30,PHOENIXLTD,Realty
2016-09-30,PIDILITIND,Chemicals
2016-09-30,PIIND,Chemicals
2016-09-30,POLICYBZR,Financial Services
2016-09-30,POWERGRID,Power
2016-09-30,POWERINDIA,Capital Goods
2016-09-30,PREMIERENE,Capital Goods
2016-09-30,PRESTIGE,Realty
2016-09-30,RADICO,Fast Moving Consumer Goods
2016-09-30,RCOM,Telecommunication
2016-09-30,RECLTD,Financial Services
2016-09-30,RELAXO,Consumer Durables
2016-09-30,RELCAPITAL,Financial Services
2016-09-30,RELIANCE,Oil Gas & Consumable Fuels
2016-09-30,RPOWER,Power
2016-09-30,RVNL,Construction
2016-09-30,SAIL,Metals & Mining
2016-09-30,SBIN,Financial Services
2016-09-30,SCHAEFFLER,Automobile and Auto Components
2016-09-30,SHREECEM,Construction Materials
2016-09-30,SHRIRAMFIN,Financial Services
2016-09-30,SIEMENS,Capital Goods
2016-09-30,SJVN,Power
2016-09-30,SOLARINDS,Chemicals
2016-09-30,SPARC,Healthcare
2016-09-30,SRF,Chemicals
2016-09-30,STAR,Healthcare
2016-09-30,SUNPHARMA,Healthcare
2016-09-30,SUPREMEIND,Capital Goods
2016-09-30,SUZLON,Capital Goods
2016-09-30,SWIGGY,Consumer Services
2016-09-30,TATACAP,Financial Services
2016-09-30,TATACOMM,Telecommunication
2016-09-30,TATACONSUM,Fast Moving Consumer Goods
2016-09-30,TATAELXSI,Information Technology
2016-09-30,TATAINVEST,Financial Services
2016-09-30,TATAPOWER,Power
2016-09-30,TATASTEEL,Metals & Mining
2016-09-30,TCS,Information Technology
2016-09-30,TECHM,Information Technology
2016-09-30,THERMAX,Capital Goods
2016-09-30,TIINDIA,Automobile and Auto Components
2016-09-30,TITAN,Consumer Durables
2016-09-30,TMCV,Capital Goods
2016-09-30,TMPV,Automobile and Auto Components
2016-09-30,TORNTPHARM,Healthcare
2016-09-30,TORNTPOWER,Power
2016-09-30,TRENT,Consumer Services
2016-09-30,TTKPRESTIG,Consumer Durables
2016-09-30,TV18BRDCST,Media
2016-09-30,TVSMOTOR,Automobile and Auto Components
2016-09-30,UBL,Fast Moving Consumer Goods
2016-09-30,ULTRACEMCO,Construction Materials
2016-09-30,UNITDSPR,Fast Moving Consumer Goods
2016-09-30,UNOMINDA,Automobile and Auto Components
2016-09-30,VAKRANGEE,Information Technology
2016-09-30,VEDL,Metals & Mining
2016-09-30,VMM,Consumer Services
2016-09-30,VOLTAS,Consumer Durables
2016-09-30,VTL,Textiles
2016-09-30,WAAREEENER,Capital Goods
2016-09-30,WIPRO,Information Technology
2016-09-30,WOCKHARDT,Healthcare
2016-09-30,YESBANK,Financial Services
2016-11-15,360ONE,Financial Services
2016-11-15,3MINDIA,Diversified
2016-11-15,ABB,Capital Goods
2016-11-15,ABCAPITAL,Financial Services
2016-11-15,ACC,Construction Materials
2016-11-15,ADANIENT,Metals & Mining
2016-11-15,ADANIPORTS,Services
2016-11-15,ADANIPOWER,Power
2016-11-15,AIAENG,Capital Goods
2016-11-15,AIIL,Financial Services
2016-11-15,AJANTPHARM,Healthcare
2016-11-15,AKZOINDIA,Chemicals
2016-11-15,ALKEM,Healthcare
2016-11-15,AMBUJACEM,Construction Materials
2016-11-15,ANTHEM,Healthcare
2016-11-15,APLAPOLLO,Capital Goods
2016-11-15,APOLLOHOSP,Healthcare
2016-11-15,APOLLOTYRE,Automobile and Auto Components
2016-11-15,ARVIND,Textiles
2016-11-15,ASHOKLEY,Capital Goods
2016-11-15,ASIANPAINT,Consumer Durables
2016-11-15,AUROPHARMA,Healthcare
2016-11-15,AWL,Fast Moving Consumer Goods
2016-11-15,AXISBANK,Financial Services
2016-11-15,BAJAJ-AUTO,Automobile and Auto Components
2016-11-15,BAJAJCORP,Fast Moving Consumer Goods
2016-11-15,BAJAJFINSV,Financial Services
2016-11-15,BAJAJHLDNG,Financial Services
2016-11-15,BALKRISIND,Automobile and Auto Components
2016-11-15,BANKINDIA,Financial Services
2016-11-15,BDL,Capital Goods
2016-11-15,BEL,Capital Goods
2016-11-15,BERGEPAINT,Consumer Durables
2016-11-15,BHARATFORG,Automobile and Auto Components
2016-11-15,BHARTIARTL,Telecommunication
2016-11-15,BHARTIHEXA,Telecommunication
2016-11-15,BHEL,Capital Goods
2016-11-15,BIOCON,Healthcare
2016-11-15,BLUESTARCO,Consumer Durables
2016-11-15,BOSCHLTD,Automobile and Auto Components
2016-11-15,BPCL,Oil Gas & Consumable Fuels
