Date,AAL,ANTO,AUTO,AV,AZN,BAE,BARC,BATS,BLND,BP,BT-A,CNA,COB,COG,CTEC,DGE,DLG,DPLM,EXPN,FDM,FRES,GKN,GLEN,GSK,HIK,HLMA,HSBA,ICG,IMB,IMI,IPG,JD,LAND,LGEN,LLOY,LXI,MKS,MNG,MONY,NEM,NG,NWG,NXT,OCDO,PRU,QQ,RIO,RR,SAGE,SBRE,SBRY,SDRC,SGRO,SHEL,SN,SPX,SSE,STAN,SVT,TLW,TSCO,ULVR,UU,VMUK,VOD,WEIR,WPP
2020-03-25,7160885,3029698,9276221,36415767,3290673,,117817465.0,6724604,5972169,178690767.0,99180646,45405459,,0,5003117.0,7834755.0,,411525,3631228,164132,3557176,,77533407.0,15801542,655923,1264930,114785625.0,3558114,5352837.0,603841,,30032275,6394182,44298244,431074933,,17022185,30615181.0,2002261,,13957122,46742204,1589387,3641485,15529268,1103502,8484330.0,37677717.0,,450481.0,14614753,,5707534,30353658,4884979.0,297363,6574210,15032815,1710978,52161097,38837993,4912470,3845321,,156441130,2033597,9622616.0
2020-03-26,4695546,4136099,4866893,21484106,3680741,,93679670.0,8447871,8127280,95566207.0,32247575,60283326,,10717,4259039.0,9765623.0,,471320,3263438,130661,2120179,,56332721.0,17960188,659707,1786899,57275522.0,1828260,3257076.0,737397,,17578175,4324947,57077290,337909827,,13142030,16958247.0,2057065,,16434191,35374671,1075893,3127424,13596417,1342812,4701406.0,45344284.0,,889947.0,13132060,,6733291,33743349,3157059.0,327677,4898268,8847477,1766662,24119556,24896959,4319849,4068994,,168598959,2032898,7032725.0
2020-03-27,5424282,3699557,4643444,27293040,3443153,,91655178.0,7341288,5703455,123141219.0,42477247,40964324,,30000,3424731.0,7787271.0,,334917,6091926,321461,1407134,,55125070.0,14143647,757998,1778766,63712863.0,1774012,3206213.0,540227,,28181435,3207475,50567405,391858874,,14489851,12906830.0,2322392,,17421760,21415043,834915,3028022,17133217,1176548,5486126.0,34786607.0,,1074113.0,11998686,,3919203,22096184,4759476.0,243654,8940342,10023876,1175772,19842531,36512952,3992959,3671086,,141696063,1730337,5171903.0
2020-03-30,3346069,3064253,3564092,16278442,2286624,,68438334.0,4766611,5819101,104068283.0,46139308,37141407,,2530,6748556.0,5076026.0,,251690,2111462,510214,1712394,,49953724.0,10004188,893182,1566862,46361343.0,1243020,2719649.0,862649,,13615915,3422486,30050561,266071926,,10776120,11727836.0,2593219,,7902920,17862139,868747,2485376,8777919,1403467,3751472.0,50541158.0,,126622.0,10577320,,2979871,19895698,3928351.0,242874,4819527,8640981,1407390,16551170,18059882,2893263,3130325,,73932441,1846006,5366260.0
2020-03-31,5620744,3682232,5614231,19589796,4167723,,115570307.0,5996921,8388670,100648303.0,39299216,45814728,,18355,5149008.0,6439631.0,,421262,3506395,106546,2363332,,61902868.0,12611832,924307,2660151,49904492.0,1335767,6285961.0,1255312,,32481940,4370373,31573262,434167505,,25504320,15124384.0,2685438,,12813865,32886172,971437,2782605,9696779,1628780,5634986.0,41481038.0,,318327.0,19050045,,7358909,17444061,4365900.0,349794,5540776,10345108,1595111,24165956,33379869,3873430,4653571,,113708892,1885919,13228442.0
2020-04-01,4459737,4217016,12656635,24314055,3187302,,128275526.0,7287600,5788940,98816506.0,50763941,53633965,,1384,11923404.0,5055523.0,,497509,2898761,414278,2091476,,43337909.0,9809442,655414,1260211,80545177.0,1435386,4280262.0,1360058,,16237765,4305238,31018711,633114108,,12840662,22083187.0,3834288,,10331904,30596292,987639,4298978,13256351,1280845,3907239.0,53832757.0,,249107.0,18839431,,9582676,26572686,5421603.0,212875,3828137,11546735,1048123,20971031,22020259,3090523,2993690,,111221678,1607113,7516764.0
2020-04-02,6212431,2938915,6465093,14997123,3201772,,135087059.0,6483083,6589220,116974900.0,30781828,78958800,,95,4205992.0,5303738.0,,357035,3823434,244816,2364961,,49977565.0,10347714,1138658,2413979,79141129.0,1177445,4143326.0,694851,,12052720,4438818,29784970,480846533,,10653157,23638296.0,3901965,,11019679,24469796,748778,2870085,10618778,782017,4168255.0,60513507.0,,160367.0,11948956,,10841973,22903681,6153904.0,200658,5665340,9758353,1211264,41363114,19125837,2713478,2313680,,111050754,1804199,6724736.0
2020-04-03,4630020,2227937,13440483,22708034,2166144,,94613738.0,3262318,5917744,67864089.0,29799101,76134958,,23711,3719288.0,4131722.0,,357428,1980998,237938,1463295,,48448570.0,8504257,1166155,951849,34739227.0,1188754,2160723.0,623192,,14973805,3334575,28933339,319660657,,11133288,13022987.0,5801284,,13090901,23886221,1104063,2618590,10240676,535483,4159828.0,49389350.0,,133813.0,12985131,,3610350,16795190,1692545.0,214768,7754841,6239099,1360853,112757621,19732286,2465730,3155574,,61479904,1825811,4679745.0
2020-04-06,4125815,1630059,11394480,24318710,2615951,,92998962.0,3086585,5506322,53379724.0,49804223,41853134,,150000,4088250.0,5303405.0,,451366,2399381,109122,2247257,,38423740.0,9696802,930733,1418451,62571146.0,1671388,2183077.0,623173,,26311790,3057888,30451029,334338098,,10821330,10913149.0,2616669,,9653059,26384147,1319887,2138798,9102312,842013,2955963.0,94655093.0,,158082.0,22931122,,4674205,11454370,3192700.0,231980,8651939,5662461,1145663,151502883,24388201,1942795,4489402,,74146536,1559282,6496773.0
2020-04-07,8283967,2490001,5561277,24302803,3339904,,116393334.0,6298787,10438515,73849489.0,37070012,72017947,,150000,6465472.0,4658713.0,,412108,3095120,559865,1643342,,63049246.0,11492488,1339454,2103328,54609765.0,3070983,2808033.0,845709,,29142365,5896074,41712199,470424722,,23481484,14628941.0,2690426,,10309895,43887783,1479271,2864348,9576106,576818,5687471.0,63837455.0,,643639.0,14789839,,4006812,13925360,4622196.0,254688,6706472,7547065,1344077,87847921,31271625,2618297,3270642,,79798611,2314038,7141455.0
2020-04-08,4732098,3751259,6679945,30278441,2063518,,83803942.0,9650346,5810262,52426608.0,24044161,49213541,,75000,4042091.0,4470979.0,,1379142,2360480,371573,3619690,,39275442.0,17762548,942439,1354622,36798366.0,1345955,1916654.0,1824603,,13515235,4755248,29891879,257197311,,12169120,15613542.0,1988986,,6110214,22624506,847363,4903800,7569580,2975243,3057059.0,77421173.0,,368123.0,28333406,,2155018,9686818,3408778.0,193311,4381005,5885940,662969,64501418,38023820,2323870,2624062,,171252516,3692557,5381857.0
2020-04-09,4738764,1612852,4877337,22941986,2494102,,99457766.0,9776772,9086876,69119866.0,25427808,75206937,,283071,11580625.0,7173853.0,,343575,2392568,156417,1391076,,57480405.0,14422217,703211,1239043,49366968.0,2204926,2322831.0,922199,,20737610,4153845,34229942,371893146,,15024614,24596564.0,1497059,,8739238,27248656,751944,2313943,8436126,977850,4203307.0,69550580.0,,319671.0,20274436,,2604101,25090136,2628408.0,192432,3205036,6678185,739854,76358803,28290790,2042098,4708273,,80860393,2279163,8454794.0
2020-04-14,6085336,2863897,5464088,21092271,3532544,,65998085.0,7554477,6983427,48510435.0,67246319,50197927,,81618,11872737.0,4310851.0,,265482,2745886,124290,2083726,,30878451.0,8908890,865052,1162768,36035662.0,2192536,2312652.0,665270,,21498960,3889208,27105018,286063632,,22706744,13555076.0,1598566,,12792572,26599705,1032782,3535143,6218287,1121727,3097251.0,39936492.0,,224420.0,18021036,,2895952,11656270,2847044.0,268181,14258172,7793190,810417,55199415,17354863,2173748,2287639,,85648116,1356759,5011838.0
2020-04-15,9698604,2476971,3556446,20994929,3627608,,215800815.0,5194853,6347016,60341731.0,32633369,39859239,,45000,3815364.0,5547999.0,,416111,2127782,100514,2379687,,37865730.0,11256227,838060,1518696,55587634.0,1268379,3000653.0,787372,,26687700,5227268,27145665,333883339,,11774894,16886664.0,1831502,,6891529,34236570,1107165,3670773,7897591,747215,3684109.0,30917859.0,,231870.0,12151511,,4626076,18512285,2736058.0,273137,5129648,21071293,701377,65499672,28737324,2875325,2825148,,119269183,1476211,3566142.0
2020-04-16,5170560,2126620,6183043,19151097,2443704,,85796816.0,4314586,7302554,58831991.0,25457567,49227466,,109061,3868631.0,4083000.0,,343853,2616771,87593,1912496,,38045263.0,14610201,733484,1068552,37932065.0,1579995,1958496.0,647328,,20835150,5478266,27644702,246071360,,20539362,27948789.0,1559745,,6327335,23363325,760431,4215223,8570456,835480,4137350.0,29381164.0,,277908.0,16927740,,3494786,12633283,3675947.0,317272,2672447,12762341,976190,37416302,18965191,2657415,3060921,,74708842,2115003,3837828.0
2020-04-17,7495154,2875182,5613769,17090028,2927468,,75365406.0,5892357,9346503,59875765.0,25466861,44061166,,5187,4638311.0,5656688.0,,479644,2710138,208975,2086788,,63188340.0,13570145,686219,1908550,64869649.0,1788718,2818668.0,615295,,16002865,5337376,29731207,313340055,,14021709,26428374.0,2979381,,13488208,34853684,685119,3899635,9954079,1858362,8590068.0,40604185.0,,1787754.0,17554755,,5339515,10421588,4103813.0,311480,4707759,13962850,958928,30396523,27227559,2870608,2945721,,147715567,1382018,7215656.0
2020-04-20,5415043,1202335,4061015,13800880,1785538,,47458721.0,2437124,6520723,52881997.0,19922921,52156551,,5000,5482649.0,3970738.0,,274450,1507775,484049,1508475,,26834614.0,7011687,616485,1146639,22894307.0,694438,2053566.0,543738,,14536695,3543617,17552004,184756278,,10331062,10455768.0,1558502,,5596757,16744273,510034,1714927,5343057,789986,2835288.0,74773672.0,,113239.0,16759314,,3481527,16440498,1668439.0,170913,2495541,7055443,583485,29845927,33103004,2226397,1558373,,93417387,1164408,7302414.0
2020-04-21,6461512,2503369,5702853,21456070,4069608,,71559831.0,6640707,7879588,70002282.0,49291986,37091295,,45000,4931767.0,4582947.0,,155181,2721514,72190,1954650,,48383660.0,7682914,635061,1270743,42404118.0,837231,1992283.0,490386,,52891105,4803966,20298079,307829234,,11728176,11568336.0,2127817,,28386181,28443508,1293650,2068215,18289229,2403516,2729382.0,26825397.0,,260438.0,13822686,,8387026,13106162,2002298.0,185701,6300981,10256467,1458467,45034831,28216579,4018813,1612873,,105084649,1048008,3795617.0
2020-04-22,7321732,2363031,4099093,19067782,1713443,,114702624.0,2142826,5895539,99410955.0,25568097,84757027,,16000,5088279.0,11517965.0,,234167,13415213,77117,1716242,,30809960.0,7593150,674194,1549239,21577713.0,1168295,2535293.0,348092,,19543675,1716227,31786972,158235468,,26386769,12400110.0,2850567,,7081974,31992292,546429,1400482,4768374,1139311,2966462.0,81874960.0,,962138.0,9448370,,3489454,13568518,1242215.0,219766,3263686,14583340,504175,53597356,17519819,2011839,2097982,,78640633,1516560,4266966.0
2020-04-23,3685717,1538660,4069820,27758340,1941290,,122176124.0,3303488,8851236,53804834.0,22752465,54641810,,10000,6864684.0,4947165.0,,135702,1779249,87011,2063505,,61043572.0,9416984,410613,1173080,27882740.0,1409477,2705391.0,536610,,12409200,1769592,24187707,180356670,,18250870,9384265.0,1079318,,12454912,18272839,465574,1703401,5392965,946352,2366483.0,15502109.0,,1541970.0,8396560,,7455791,8977709,1433329.0,119076,4658220,9432389,882100,114944170,33712302,5555656,3810782,,97415250,1399409,4698274.0
2020-04-24,2480832,1850378,3319648,21926619,1701145,,44627087.0,2929806,4278462,43291171.0,27812669,39067009,,93658,5328627.0,5334470.0,,200679,1608608,260859,1784586,,23712933.0,6861725,359262,802594,50989909.0,727287,1629461.0,484606,,13071040,1648911,16437729,204121119,,13137078,7938359.0,1343125,,9090813,18524075,717836,3098483,4789380,781344,2387212.0,55482528.0,,164308.0,13909092,,3071293,51929188,1950040.0,115764,3591948,5894916,589936,62317230,18350413,1982116,2542516,,64032096,1692727,3955482.0
2020-04-27,2700077,1550914,3308144,27170453,1440788,,49340336.0,2718245,3123919,53181566.0,21743586,67465517,,244357,5211183.0,4285964.0,,135019,3185682,178778,1585773,,23441158.0,7099834,556985,533488,37799727.0,752351,1733658.0,474966,,13708915,1255670,25836512,173245463,,13648122,7991413.0,1578009,,10676184,21035989,725509,2098937,3718738,482094,1620466.0,31709981.0,,101689.0,8688108,,2636230,7008902,1403788.0,93257,3089303,6406294,365237,32510131,16994136,1439875,1575231,,43418103,1365912,3484999.0
2020-04-28,4681881,1326771,4504012,21808437,2949738,,89985993.0,3497488,2768542,52945033.0,42956374,46323665,,23594,4974548.0,8711837.0,,275620,2345542,79035,1439480,,96250017.0,11326742,931828,1005643,42742195.0,561355,2942151.0,613867,,17727810,1717640,21737137,464384721,,19013004,19338332.0,2471430,,6477228,35826054,758542,2575836,6336664,1771873,2924623.0,50630741.0,,258515.0,13813209,,6664175,8996554,4624990.0,116022,6212554,16020861,708847,43608562,30875045,2902947,4707064,,55943820,1801584,6005769.0
2020-04-29,4462083,3748318,3842957,18492209,2803471,,165145769.0,3087994,3584190,52522424.0,34972502,81932975,,11559,3598675.0,5266197.0,,209051,1739478,52896,1903877,,49673363.0,15267194,762695,713142,40741285.0,1448303,2650116.0,689244,,38702430,3223116,23478805,419861412,,19344791,12542058.0,2062734,,6304253,36341593,692286,1930188,6943757,1373592,3399737.0,39196409.0,,306753.0,16747646,,3390699,14939624,2995835.0,179949,3112846,14209843,1082758,64381676,15720533,1873830,2697602,,84112807,1722563,8999345.0
2020-04-30,6564747,2217451,4733316,25243566,5216836,,141310957.0,6166436,6952678,87428249.0,44026923,80108500,,3,8319526.0,5487739.0,,198307,2328647,65541,1790705,,53212894.0,13233907,997371,1181035,46190651.0,2159600,4139480.0,855308,,21127405,3072269,46206125,612396060,,20788263,14544600.0,2120091,,17371454,50893277,1061144,2696589,9323902,824000,4985852.0,41278869.0,,154329.0,35149306,,4440088,22880059,3124340.0,242696,6914738,12309752,944983,76004223,31152189,3372452,2756051,,222288765,2461504,8633040.0
2020-05-01,3052768,1054641,2121719,8612853,1132839,,48948301.0,2190550,4911330,40986238.0,21212735,25247485,,10467,1781363.0,3318563.0,,126203,854660,57354,1146561,,31497055.0,5376599,367781,477347,16438222.0,479983,996545.0,184031,,7034625,2231296,10307472,348622494,,9242912,12147056.0,603850,,3735060,24993182,247121,1107832,5804325,257268,2050818.0,14524102.0,,130774.0,8392214,,2205518,7655272,1531216.0,100452,1956022,4605119,337760,24822538,13729617,1099994,846538,,26130909,785404,3203893.0
2020-05-04,3438390,1668730,2387638,29547812,2696771,,60557969.0,3179984,4985962,59716305.0,43433972,59591064,,74546,9314460.0,3772038.0,,273014,1526085,75715,1325850,,29326505.0,9105083,614000,892380,28913626.0,2072067,2393839.0,566443,,13023670,3832657,13624764,315203318,,16542715,7060453.0,1215803,,8664704,31430015,543616,1725266,7012807,1751952,2435423.0,48077681.0,,71011.0,13621047,,4011531,17844798,3617946.0,136666,2532193,5019688,596396,27359181,17971399,2097105,1587923,,69234256,1167394,3572243.0
2020-05-05,4966897,1556413,2392569,14164585,1970789,,55451254.0,3909501,3656776,48917047.0,28874509,37399132,,1429310,4251769.0,4541339.0,,215795,1341203,85715,1179236,,49533843.0,6078733,487953,1710345,28022070.0,1505141,1361271.0,539008,,13995225,2762191,14775307,342698821,,19958565,6459288.0,1987688,,14259175,24765428,615670,2383911,3567626,1243210,1913783.0,30571312.0,,798256.0,13369325,,5025989,31786849,2762759.0,168951,4853763,7466964,518306,41794627,14323191,2014556,1721070,,64940067,1149561,3213395.0
2020-05-06,4585602,3017727,11804286,27726958,2919683,,62793019.0,4522441,6820240,63840067.0,34490004,35831383,,238849,6493987.0,14859265.0,,276955,8897371,263215,1871846,,51064814.0,10577272,825203,1577074,31380498.0,1756690,1988775.0,586096,,17982695,4270220,20950368,244033168,,22555641,7909734.0,1360349,,11144505,42324916,593310,3110129,5569608,1036861,3504807.0,20176435.0,,414337.0,11771191,,5169734,17836986,2582756.0,163993,2950346,11396268,601356,30174208,22366068,1283686,2824773,,50660317,1727381,2893375.0
2020-05-07,6445670,1426098,4373520,15499256,3039274,,50540060.0,4360198,6342884,46496909.0,141653292,38502722,,93944,4875078.0,3656562.0,,234172,3210425,148083,1647979,,36415592.0,10591638,801022,1986266,52241559.0,1097927,2041110.0,936556,,18261830,2246830,24553315,178698841,,53929528,14061838.0,2850576,,18926241,25096246,768724,2744143,7753849,955390,3943973.0,72532185.0,,404487.0,12742261,,3764653,9687516,2941713.0,188193,3003238,5393885,541785,21659231,16022422,2958231,1717019,,48201273,1495168,3966907.0
2020-05-11,4116084,1848869,4505612,13262557,1908220,,70014920.0,3115191,5918585,56458130.0,41281782,96078419,,210704,2353449.0,2754028.0,,381968,1640029,159254,1304016,,51457475.0,14046917,1894065,891106,26539452.0,1193991,2709247.0,757030,,14110740,2674156,16026718,245474742,,43347015,7306939.0,1141125,,6759059,21740379,554090,2132200,7538026,679920,3193941.0,37877531.0,,41033.0,9842867,,2944340,19620371,2460601.0,214192,5025421,8405891,702385,26222343,15828718,2269699,1409581,,197558863,2371526,3291733.0
2020-05-12,4097724,2289879,3084623,13074444,1636800,,43251895.0,2927579,15170807,35352156.0,46068607,46490680,,62295,9019881.0,4163112.0,,409761,2164304,93695,1021498,,31416732.0,12404593,831598,792820,32766983.0,1096890,2289911.0,619193,,10781040,10025135,15068288,229354893,,18496083,7780750.0,2599107,,8392157,15090909,642045,4012744,4566285,513633,2323202.0,24778214.0,,309986.0,11638525,,4023392,11078476,2448227.0,146278,3274288,4842871,824247,14320952,19076036,2416880,1861449,,128847693,1218622,3280976.0
2020-05-13,5225690,2877536,2614799,13461766,2148708,,63054163.0,4233763,8738843,59171969.0,48453365,79779633,,8136,6472459.0,6262800.0,,272686,2186861,94808,1247197,,43101333.0,13137723,1330761,976552,53557411.0,892052,1868446.0,1172140,,17452975,5603052,17495673,317689230,,25212843,12724377.0,981101,,8741780,22067375,505604,4540428,5410453,581820,2700057.0,91684800.0,,145267.0,11368787,,3801656,8940535,4806172.0,379268,2138091,6835307,550988,23021522,22609581,2511446,1774387,,104527841,2815375,4481313.0
2020-05-14,5354178,2977609,3454981,18800735,2375656,,61997276.0,3041413,8850382,60945466.0,49269947,33470839,,3467,7373062.0,5952394.0,,379338,2523485,120986,1250922,,43278410.0,11687083,705492,1280303,50453382.0,2424643,2259434.0,658285,,15846220,5283413,24141349,351891252,,23430227,10878708.0,2042546,,7165013,23527944,1263094,3010594,8352981,871104,3512485.0,44465208.0,,309322.0,12727507,,4153963,14564371,3208574.0,296365,3146864,8296180,757254,33270871,27080549,2929886,2247041,,90430733,2003676,4054476.0
2020-05-15,5866893,2160625,3471690,13887658,2410210,,45747626.0,2720093,4948174,47468935.0,74857401,41812238,,45800,4821563.0,3462439.0,,482584,1694587,97660,2550206,,54040989.0,6751011,482607,1068239,27963898.0,626242,2097057.0,445087,,13564980,3924713,15345855,202822408,,14811314,12288262.0,1132222,,4901720,17607413,578261,2902484,6430442,460840,4344258.0,55252300.0,,282034.0,7777899,,2385485,13583883,2145373.0,171904,2017889,5802391,714274,18308293,16531356,1755954,2179029,,71501697,1533279,3661429.0
2020-05-18,7084355,2369056,2625865,11173387,2098697,,49098546.0,4208918,5564950,67572886.0,26848422,39290710,,69981,4812987.0,2550873.0,,166526,958585,52408,4050466,,65922026.0,9106751,444531,531339,32278325.0,696813,1791992.0,314118,,10535490,3230857,22640510,252925271,,16998555,11029224.0,1057322,,7280531,21305000,710057,2401857,4059867,517056,5033736.0,30819520.0,,268500.0,10954045,,2114121,11872835,1976889.0,125768,3009932,6892582,501700,23498736,12470895,1813838,1421018,,153045507,1232763,3552916.0
2020-05-19,5160465,3068548,2251420,12413021,1595315,,49855725.0,3348789,4686694,59902056.0,38861632,52282841,,0,4570921.0,3410595.0,,148955,1883717,112141,1957791,,50864276.0,7424326,981787,1475020,31047866.0,1129068,5242582.0,484955,,8216525,3901058,27054865,244544366,,26518178,9785955.0,3548521,,6030859,32539226,817047,2748896,3795926,869725,3379080.0,56207339.0,,1356189.0,12419694,,2163295,28019923,1783807.0,204224,2887290,8554435,508329,13987835,22291684,2345332,1453917,,100486481,2463950,3297744.0
2020-05-20,4550539,1619160,4625443,10977827,2069578,,39082367.0,2422617,3659906,61404998.0,31176325,56659856,,500,4452636.0,7998758.0,,204848,4737149,51190,1797043,,35741972.0,10971954,849702,1576458,38328985.0,527609,3568135.0,427783,,8464325,3657422,15309302,294630047,,54944539,6500080.0,1912401,,8957228,27131568,603956,4046841,3585074,994267,2715306.0,64260489.0,,570087.0,12398072,,5204179,18058058,1839942.0,166160,3650477,12221163,588716,20733913,22192178,4395689,2430702,,70041168,1685694,4014677.0
2020-05-21,6155671,1713203,3377557,16223684,3864998,,49566772.0,2503555,5061064,64059043.0,28038951,60344759,,9123,4833942.0,5719013.0,,117287,2395604,40034,4230733,,49545617.0,14937111,558010,1760788,73277096.0,1276015,5031408.0,319832,,6740115,2815413,26763101,407927400,,22972943,8899604.0,5760683,,7056079,32756500,599125,3685694,4122249,1228550,3659204.0,40620959.0,,887942.0,12326946,,3596820,39600967,3436174.0,165443,4915684,9532675,909836,37236924,24222981,4446382,3381470,,81414227,1352521,3282422.0
2020-05-22,3974374,1726738,3224381,18185343,2205478,,46027977.0,2310484,6792104,73861677.0,24533132,59344067,,50678,2435309.0,3273954.0,,134774,1823267,57374,2532255,,39054760.0,6427114,623800,491048,83041264.0,925566,2143822.0,514614,,6938595,2020169,17366914,277027472,,23809854,8962869.0,1420870,,9017067,25342694,439665,2096866,11936643,1060251,2491198.0,81330684.0,,633083.0,9664551,,3632774,10985207,2650973.0,142741,4583251,9646527,877636,13349937,34873480,3503909,4024053,,89783535,1742884,3369551.0
2020-05-26,5281508,3473583,3007810,16614342,2388420,,81042993.0,3495428,5082703,69474707.0,30975088,67633054,,27271,3413775.0,3583908.0,,203806,3544711,196987,1397340,,49485988.0,11832298,938565,778281,38672909.0,1452622,2103900.0,585638,,15884170,3791646,23200668,417226860,,22363469,9947892.0,1884999,,6674351,34002617,473341,3002312,12076138,1405292,4099519.0,47524903.0,,293833.0,12448169,,2830870,20874306,2161782.0,119326,2878957,6531857,801991,21286263,23402103,2075323,3144075,,90312499,1354582,3625471.0
2020-05-27,7381767,2173007,3705562,28977530,4037131,,110243263.0,3514865,7978052,75607988.0,38254408,57657783,,133414,4363526.0,4714591.0,,311597,2869774,79250,2516824,,40685731.0,11875068,884978,1009052,39166889.0,793150,3853967.0,520246,,18165965,4203985,22943299,591610487,,32518621,49492264.0,2088821,,13332198,95839926,821865,3461166,18883883,825876,3094780.0,77211975.0,,255639.0,17611342,,2558218,15280711,2103647.0,191246,3003834,9745697,798338,20888305,22981566,3179879,5238655,,95168695,1864134,4438776.0
2020-05-28,6360331,1159675,3557929,15300533,2394818,,88919715.0,2580864,22553477,66114039.0,36454722,54527470,,81578,4799628.0,4195013.0,,136066,1920175,125270,1521021,,37695745.0,9006747,1330990,713898,48842906.0,1570514,2187620.0,512026,,15319840,3991718,22809042,299899964,,26263094,34977861.0,1409959,,10784774,36001652,523410,2381042,9001131,673436,2841341.0,133343128.0,,972325.0,13901241,,3967760,8322464,1740080.0,207842,3903555,9995530,980256,16046400,19431435,2952242,3047938,,99343439,2012757,3532183.0
2020-05-29,22772298,3317753,5721344,29449188,6105511,,128278561.0,5112121,11683427,96047742.0,98396950,507701029,,14378,5017354.0,7860453.0,,428571,3183513,89383,1197987,,114930363.0,16228926,10204757,1206338,52001843.0,1426619,4785806.0,1187767,,27927600,5492695,42228378,492167786,,182895613,37250950.0,2066753,,19222374,49666180,1171446,4969715,11469674,1053401,4490844.0,160134961.0,,1765053.0,26391384,,7614580,23837299,3564103.0,236392,10793480,21248944,1806925,35294827,30379933,6833744,4485005,,118088573,18271583,8154528.0
2020-06-01,3040301,1154930,2254760,10226705,1990220,,49810343.0,2102344,5594016,39914640.0,25945042,61063740,,0,2564139.0,3230497.0,,220551,1141350,55620,1303356,,34818707.0,6674682,792083,647518,27302613.0,366429,1672326.0,282266,,6550615,3321571,15121291,197136712,,16299014,16500422.0,1043446,,3556521,17442976,425063,1427022,3416347,2476202,2956888.0,53966994.0,,244562.0,7846183,,2834709,5847225,1089057.0,78170,3833518,9836490,860975,16316783,13147395,1628132,1459839,,38032479,2171014,3565619.0
2020-06-02,3908696,1684654,10956670,12291805,2871304,,67513905.0,2865046,7355304,73028772.0,35431811,72940574,,79500,8927981.0,3659360.0,,154431,2449396,159223,1371781,,48680445.0,8054895,1086584,788847,48474432.0,849300,4567916.0,496051,,9294010,4720727,22784327,532592449,,28561474,17849767.0,1140754,,11156538,40979705,1462108,2086954,6289104,3075804,3021434.0,46690944.0,,275892.0,8579326,,3007380,23581797,1318150.0,205931,3885534,8051788,813936,27736228,16565206,2060638,1752813,,60357198,2428621,3987124.0
2020-06-03,5667983,1919883,3235528,22916663,1994287,,75304789.0,3934328,6512921,60652866.0,30894792,69243537,,13349,4881194.0,3443048.0,,132905,1719077,180407,1931546,,40765143.0,7224635,1120844,847434,57055434.0,1286176,3465350.0,846658,,19754025,5166631,31733021,396549439,,33236108,25823543.0,1170859,,10332940,31986847,611121,1507198,5803649,669344,2779690.0,78465920.0,,691314.0,10382332,,3184788,9987015,1223247.0,158436,3712120,12978340,1127920,43548484,23955878,1859823,1957321,,78305400,1423839,4903559.0
2020-06-04,3752934,1750415,2871127,20494522,2285373,,82742905.0,3532583,7267279,32301146.0,28387177,57583394,,0,3731998.0,7500321.0,,278489,1535263,149472,1552983,,52039040.0,9799042,929367,663346,46089831.0,2128795,1592691.0,1081562,,13596650,3241067,23691948,337816563,,20201920,11823782.0,1013520,,5773450,24255194,390176,2049220,4093299,646793,2115421.0,54349477.0,,353920.0,9551378,,3212397,5806914,1387806.0,152533,3400632,13595271,667784,21755892,14783210,2038626,1890863,,50506289,2057850,3915047.0
2020-06-05,4368023,1976125,4645458,21583075,2558075,,120165390.0,4674527,4330582,60922787.0,51212181,72897588,,21000,5069871.0,3269046.0,,111321,1532035,45074,1825480,,54464902.0,8342135,592242,695008,51765597.0,2464124,2456846.0,836969,,30229940,2198441,31220818,457376990,,24155967,13960875.0,983151,,9283186,57153286,469887,3373131,6333365,1122437,3149927.0,70058489.0,,383051.0,8423122,,2702296,14895419,2020081.0,146870,3304860,12543158,779297,57509472,19647722,2195251,2183413,,62994813,2332676,4081705.0
2020-06-08,5751859,1691650,3677095,28446881,5123700,,76619331.0,4893956,5266849,51565372.0,47509341,73932387,,17710,4414433.0,6176056.0,,242965,5751889,62792,1192782,,39689323.0,12092776,903245,1216749,70214303.0,1334612,3144959.0,812150,,15950850,2833744,26633153,513534214,,34914420,12362614.0,1980013,,6151488,62060504,394590,4105507,12330953,1997461,4144309.0,112358385.0,,496459.0,14014163,,2526658,10705340,2204581.0,210204,3058264,10038154,722632,116737305,37494817,2040057,1910873,,82537911,1871798,7480472.0
2020-06-09,4137504,4700335,2750715,19754053,3240576,,91790897.0,4640384,5878186,49034192.0,38077430,52197073,,892,3758360.0,9055072.0,,253989,5537638,157975,1873978,,59299313.0,10640964,1114943,1391033,55563132.0,2075381,3395140.0,623070,,17202090,3040976,25507809,425439479,,42132690,22918819.0,721675,,9467733,34302378,390342,2434062,19770737,1519745,4168352.0,135709859.0,,107225.0,7751149,,2072982,9873388,2015488.0,142996,5059745,9163623,1108873,64171550,27493405,3506308,3710716,,104258268,2088183,10397240.0
2020-06-10,7400064,1761697,2731428,16979516,2515293,,61592626.0,3378944,6602445,49532219.0,49616147,63725746,,75724,4484600.0,4873766.0,,147099,2223594,80083,1127649,,36114752.0,7389762,667670,1122545,44361730.0,1129952,2587619.0,578877,,13465370,3282703,17619863,305961335,,23444636,15651851.0,2039436,,6886412,23591080,503578,1877379,5395547,609447,2105554.0,84184061.0,,561638.0,9860986,,12390391,8855570,1654143.0,125446,2943577,10572577,1143201,24223855,28022189,2409782,2083564,,116318289,953608,6542118.0
